day,revenues,cumulative_revenues
2021-12-06T00:00:00+00:00,302.1029893363258,312515.63280713
2021-12-06T01:00:00+00:00,0.04487833632969468,312515.6776854663
2021-12-06T02:00:00+00:00,,312515.6776854663
2021-12-06T03:00:00+00:00,119.97544646974652,312635.65313193604
2021-12-06T04:00:00+00:00,46.7475089139765,312682.40064085
2021-12-06T05:00:00+00:00,4.431433419760272,312686.83207426977
2021-12-06T06:00:00+00:00,198.11242383958557,312884.94449810934
2021-12-06T07:00:00+00:00,305.9233994560144,313190.86789756536
2021-12-06T08:00:00+00:00,710.5373149085245,313901.4052124739
2021-12-06T09:00:00+00:00,489.7115684501669,314391.116780924
2021-12-06T10:00:00+00:00,106.57665644917613,314497.6934373732
2021-12-06T11:00:00+00:00,304.63858546545737,314802.33202283864
2021-12-06T12:00:00+00:00,359.1823321188077,315161.51435495744
2021-12-06T13:00:00+00:00,0.7637784296033424,315162.27813338704
2021-12-06T14:00:00+00:00,73.31500176656169,315235.5931351536
2021-12-06T15:00:00+00:00,97.15604682962933,315332.74918198324
2021-12-06T16:00:00+00:00,535.3174889198381,315868.06667090306
2021-12-06T17:00:00+00:00,169.60106486964787,316037.66773577273
2021-12-06T18:00:00+00:00,110.8337607042522,316148.501496477
2021-12-06T19:00:00+00:00,0.047528557239701376,316148.54902503424
2021-12-06T20:00:00+00:00,39.660487036453254,316188.2095120707
2021-12-06T21:00:00+00:00,337.03220372528517,316525.241715796
2021-12-06T22:00:00+00:00,706.7703035725601,317232.0120193686
2021-12-06T23:00:00+00:00,149.2940143337363,317381.30603370233
2021-12-07T00:00:00+00:00,38.24322381316144,317419.5492575155
2021-12-07T01:00:00+00:00,107.31300210540833,317526.8622596209
2021-12-07T02:00:00+00:00,752.9158253536817,318279.7780849746
2021-12-07T03:00:00+00:00,61.72188063386219,318341.49996560847
2021-12-07T04:00:00+00:00,385.9159495912367,318727.41591519973
2021-12-07T05:00:00+00:00,0.7530693824264256,318728.1689845822
2021-12-07T06:00:00+00:00,41.75033878096531,318769.91932336317
2021-12-07T07:00:00+00:00,40.203070135634114,318810.1223934988
2021-12-07T08:00:00+00:00,41.097611486352555,318851.2200049851
2021-12-07T09:00:00+00:00,13.909673391701123,318865.12967837683
2021-12-07T10:00:00+00:00,0.7290624141416674,318865.858740791
2021-12-07T11:00:00+00:00,35.133018588494245,318900.99175937945
2021-12-07T12:00:00+00:00,44.99689475506369,318945.9886541345
2021-12-07T13:00:00+00:00,114.22325346896682,319060.2119076035
2021-12-07T14:00:00+00:00,61.27350010687489,319121.48540771037
2021-12-07T15:00:00+00:00,344.7347015425686,319466.22010925296
2021-12-07T16:00:00+00:00,82.3161994963375,319548.5363087493
2021-12-07T17:00:00+00:00,97.12595589828923,319645.6622646476
2021-12-07T18:00:00+00:00,77.83765416695223,319723.4999188146
2021-12-07T19:00:00+00:00,267.1000955838884,319990.60001439846
2021-12-07T20:00:00+00:00,323.3613842015909,320313.9613986
2021-12-07T21:00:00+00:00,,320313.9613986
2021-12-07T22:00:00+00:00,2.4644315929882876,320316.425830193
2021-12-07T23:00:00+00:00,16.971637770569927,320333.3974679636
2021-12-08T00:00:00+00:00,43.324150503360215,320376.72161846695
2021-12-08T01:00:00+00:00,107.46447434511697,320484.18609281204
2021-12-08T02:00:00+00:00,40.03736156371272,320524.22345437575
2021-12-08T03:00:00+00:00,123.78205371069768,320648.00550808647
2021-12-08T04:00:00+00:00,116.9968692571487,320765.0023773436
2021-12-08T05:00:00+00:00,,320765.0023773436
2021-12-08T06:00:00+00:00,48.934920292349695,320813.93729763594
2021-12-08T07:00:00+00:00,0.4369890059255359,320814.3742866419
2021-12-08T08:00:00+00:00,,320814.3742866419
2021-12-08T09:00:00+00:00,21.925678149161772,320836.29996479105
2021-12-08T10:00:00+00:00,36.784791028549485,320873.0847558196
2021-12-08T11:00:00+00:00,276.3508259412067,321149.4355817608
2021-12-08T12:00:00+00:00,21.045555769941497,321170.4811375307
2021-12-08T13:00:00+00:00,43.91585719410468,321214.3969947248
2021-12-08T14:00:00+00:00,80.94682272109175,321295.3438174459
2021-12-08T15:00:00+00:00,256.1984585991991,321551.54227604513
2021-12-08T16:00:00+00:00,214.18926397605142,321765.7315400212
2021-12-08T17:00:00+00:00,16.6938979041847,321782.4254379254
2021-12-08T18:00:00+00:00,1.1116070585873967,321783.537044984
2021-12-08T19:00:00+00:00,48.276450302324335,321831.81349528633
2021-12-08T20:00:00+00:00,21.21832975422005,321853.0318250405
2021-12-08T21:00:00+00:00,10.00977687096762,321863.0416019115
2021-12-08T22:00:00+00:00,65.42855249407603,321928.4701544056
2021-12-08T23:00:00+00:00,9.2631391299078,321937.7332935355
2021-12-09T00:00:00+00:00,25.317885331470983,321963.05117886694
2021-12-09T01:00:00+00:00,0.01837415435066774,321963.0695530213
2021-12-09T02:00:00+00:00,4.703903959981479,321967.7734569813
2021-12-09T03:00:00+00:00,203.54670122480454,322171.3201582061
2021-12-09T04:00:00+00:00,6.5876197062599555,322177.90777791233
2021-12-09T05:00:00+00:00,189.8530967719024,322367.76087468426
2021-12-09T06:00:00+00:00,0.34104198967331306,322368.10191667394
2021-12-09T07:00:00+00:00,101.79603842248065,322469.89795509644
2021-12-09T08:00:00+00:00,120.64625264681048,322590.54420774325
2021-12-09T09:00:00+00:00,19.500152517707207,322610.04436026094
2021-12-09T10:00:00+00:00,115.9301845787306,322725.9745448397
2021-12-09T11:00:00+00:00,86.70204427899348,322812.67658911867
2021-12-09T12:00:00+00:00,48.40790925188973,322861.08449837053
2021-12-09T13:00:00+00:00,12.42823024187815,322873.5127286124
2021-12-09T14:00:00+00:00,61.58035863725407,322935.09308724967
2021-12-09T15:00:00+00:00,55.8621366855701,322990.95522393525
2021-12-09T16:00:00+00:00,478.7798136378615,323469.7350375731
2021-12-09T17:00:00+00:00,67.89671692545618,323537.6317544985
2021-12-09T18:00:00+00:00,13.511561099415278,323551.14331559796
2021-12-09T19:00:00+00:00,44.73403060506008,323595.877346203
2021-12-09T20:00:00+00:00,181.9149076116414,323777.79225381464
2021-12-09T21:00:00+00:00,14.352912464309311,323792.14516627893
2021-12-09T22:00:00+00:00,66.84066153522481,323858.98582781415
2021-12-09T23:00:00+00:00,21.67897396803518,323880.6648017822
2021-12-10T00:00:00+00:00,56.244486864170696,323936.90928864636
2021-12-10T01:00:00+00:00,,323936.90928864636
2021-12-10T02:00:00+00:00,3.522977857994605,323940.43226650433
2021-12-10T03:00:00+00:00,391.5444042454156,324331.9766707497
2021-12-10T04:00:00+00:00,32.58399945327018,324364.560670203
2021-12-10T05:00:00+00:00,352.5550286294667,324717.1156988325
2021-12-10T06:00:00+00:00,1.5246540384151874,324718.6403528709
2021-12-10T07:00:00+00:00,59.03176219137803,324777.6721150623
2021-12-10T08:00:00+00:00,21.00325084262136,324798.6753659049
2021-12-10T09:00:00+00:00,85.93625058828131,324884.6116164932
2021-12-10T10:00:00+00:00,16.11791130078229,324900.729527794
2021-12-10T11:00:00+00:00,162.17491912326753,325062.9044469173
2021-12-10T12:00:00+00:00,15.641850088170383,325078.5462970055
2021-12-10T13:00:00+00:00,90.54641966827222,325169.09271667374
2021-12-10T14:00:00+00:00,225.4357000297506,325394.5284167035
2021-12-10T15:00:00+00:00,247.32066597087478,325641.84908267437
2021-12-10T16:00:00+00:00,276.4097944873889,325918.2588771618
2021-12-10T17:00:00+00:00,263.98874323551826,326182.2476203973
2021-12-10T18:00:00+00:00,86.59732220539956,326268.8449426027
2021-12-10T19:00:00+00:00,209.36847518673838,326478.21341778943
2021-12-10T20:00:00+00:00,35.44654293967486,326513.6599607291
2021-12-10T21:00:00+00:00,0.14671462369638216,326513.8066753528
2021-12-10T22:00:00+00:00,28.481052580266695,326542.2877279331
2021-12-10T23:00:00+00:00,88.43304717935433,326630.72077511245
2021-12-11T00:00:00+00:00,273.13170780009966,326903.85248291254
2021-12-11T01:00:00+00:00,0.5407883628984526,326904.39327127545
2021-12-11T02:00:00+00:00,11.8848842015185,326916.27815547696
2021-12-11T03:00:00+00:00,119.0519776482854,327035.33013312524
2021-12-11T04:00:00+00:00,0.5003860083333335,327035.8305191336
2021-12-11T05:00:00+00:00,145.2966685219091,327181.1271876555
2021-12-11T06:00:00+00:00,68.67227227811185,327249.7994599336
2021-12-11T07:00:00+00:00,45.989165693288314,327295.7886256269
2021-12-11T08:00:00+00:00,239.59755748955578,327535.3861831164
2021-12-11T09:00:00+00:00,3.4599598571204355,327538.8461429735
2021-12-11T10:00:00+00:00,6.737533254018708,327545.58367622754
2021-12-11T11:00:00+00:00,101.99282274194735,327647.5764989695
2021-12-11T12:00:00+00:00,47.916794476162615,327695.4932934457
2021-12-11T13:00:00+00:00,81.96176819382545,327777.4550616395
2021-12-11T14:00:00+00:00,23.289023682912646,327800.7440853224
2021-12-11T15:00:00+00:00,82.09390465817252,327882.8379899806
2021-12-11T16:00:00+00:00,84.05838980586323,327966.8963797864
2021-12-11T17:00:00+00:00,0.020015440333333325,327966.9163952268
2021-12-11T18:00:00+00:00,107.89615629338749,328074.8125515202
2021-12-11T19:00:00+00:00,,328074.8125515202
2021-12-11T20:00:00+00:00,3.8030782642611034,328078.6156297845
2021-12-11T21:00:00+00:00,7.086133388189276,328085.70176317263
2021-12-11T22:00:00+00:00,132.14549260000007,328217.8472557726
2021-12-11T23:00:00+00:00,15.061365590644451,328232.9086213633
2021-12-12T00:00:00+00:00,,328232.9086213633
2021-12-12T01:00:00+00:00,10.0086365,328242.9172578633
2021-12-12T02:00:00+00:00,20.125621955602437,328263.0428798189
