time,deposits_eth,withdrawals_eth,deposits,withdrawals
2021-12-17T00:00:00+00:00,1.3000000000000000,1.4000000000000000,5063.7080000000005,5493.191
2021-12-16T00:00:00+00:00,0.60000000000000000000,1.2000000000000000,2419.665,4835.595999999999
2021-12-15T00:00:00+00:00,0.90000000000000000000,1.3000000000000000,3501.701,5031.792000000001
2021-12-14T00:00:00+00:00,1.6000000000000000,1.8000000000000000,6086.304000000001,6826.746999999997
2021-12-13T00:00:00+00:00,3.3000000000000000,1.5000000000000000,13058.344999999998,5976.013000000001
2021-12-12T00:00:00+00:00,2.6000000000000000,3.8000000000000000,10528.344999999998,15424.589
2021-12-11T00:00:00+00:00,3.2000000000000000,2.5000000000000000,12913.258000000003,10083.506999999998
2021-12-10T00:00:00+00:00,1.2000000000000000,1.6000000000000000,4927.523,6598.737000000002
2021-12-09T00:00:00+00:00,1.9000000000000000,1.00000000000000000000,8183.602,4260.831
2021-12-08T00:00:00+00:00,0.80000000000000000000,1.2000000000000000,3473.8769999999995,5201.0019999999995
2021-12-07T00:00:00+00:00,1.3000000000000000,1.5000000000000000,5664.255000000002,6534.187999999999
2021-12-06T00:00:00+00:00,0.90000000000000000000,0.70000000000000000000,3736.8669999999997,2934.775
2021-12-05T00:00:00+00:00,1.2000000000000000,0.70000000000000000000,5041.231,2928.909
2021-12-04T00:00:00+00:00,1.1000000000000000,0.90000000000000000000,4428.824,3659.5959999999995
2021-12-03T00:00:00+00:00,1.3000000000000000,0.80000000000000000000,5891.899,3639.2419999999997
2021-12-02T00:00:00+00:00,1.1000000000000000,1.3000000000000000,4977.503999999999,5896.881999999999
2021-12-01T00:00:00+00:00,0.90000000000000000000,0.60000000000000000000,4231.997,2813.858
2021-11-30T00:00:00+00:00,0.80000000000000000000,0.90000000000000000000,3637.9620000000004,4047.659
2021-11-29T00:00:00+00:00,1.6000000000000000,2.1000000000000000,6943.402999999999,9124.94
2021-11-28T00:00:00+00:00,1.4000000000000000,2.1000000000000000,5698.896999999999,8561.265
2021-11-27T00:00:00+00:00,1.1000000000000000,1.2000000000000000,4543.295,4969.504999999999
2021-11-26T00:00:00+00:00,1.4000000000000000,1.1000000000000000,5917.413,4686.888
2021-11-25T00:00:00+00:00,1.3000000000000000,1.5000000000000000,5701.468999999999,6598.022000000001
2021-11-24T00:00:00+00:00,1.4000000000000000,0.80000000000000000000,5961.5459999999985,3413.358
2021-11-23T00:00:00+00:00,1.5000000000000000,1.5000000000000000,6318.082,6299.821
2021-11-22T00:00:00+00:00,1.00000000000000000000,0.70000000000000000000,4152.361999999999,2941.747
2021-11-21T00:00:00+00:00,1.4000000000000000,1.8000000000000000,6086.494,7844.001
2021-11-20T00:00:00+00:00,1.1000000000000000,1.3000000000000000,4776.0650000000005,5623.935
2021-11-19T00:00:00+00:00,0.70000000000000000000,0.90000000000000000000,2961.0989999999997,3775.5629999999996
2021-11-18T00:00:00+00:00,1.00000000000000000000,0.90000000000000000000,4157.329,3794.6040000000003
