hour,totalLQTYStaked,totalLQTYClaimed
2021-05-09T18:00:00+00:00,2439786.342439813412,2964601.317985386728347843000000000000000000
2021-05-09T19:00:00+00:00,2439878.094439813412,2964700.281666052601087743000000000000000000
2021-05-09T20:00:00+00:00,2440188.222444289968,2965982.612107556766017709000000000000000000
2021-05-09T21:00:00+00:00,2440411.314089061230,2967055.905548931731240309000000000000000000
2021-05-09T22:00:00+00:00,2441013.456725150811,2968661.217398414404056609000000000000000000
2021-05-09T23:00:00+00:00,2444443.518464786797,2971479.804150634680282266000000000000000000
2021-05-10T00:00:00+00:00,2448728.355449687857,2973040.847331162787407565000000000000000000
2021-05-10T01:00:00+00:00,2449122.389858818446,2979952.315311669910684045000000000000000000
2021-05-10T02:00:00+00:00,2449658.590124963690,2982754.380075309310977245000000000000000000
2021-05-10T03:00:00+00:00,2452920.523099214960,2984149.635318798200040377000000000000000000
2021-05-10T04:00:00+00:00,2453139.576420130740,2984445.055733261962781076000000000000000000
2021-05-10T05:00:00+00:00,2453243.344991559311,2987799.485859579712283076000000000000000000
2021-05-10T06:00:00+00:00,2452981.747417102161,2989186.385318259481506347000000000000000000
2021-05-10T07:00:00+00:00,2454232.855584438694,2992253.341105993097326655000000000000000000
2021-05-10T08:00:00+00:00,2458449.672260638148,2995576.424895586736633050000000000000000000
2021-05-10T09:00:00+00:00,2459813.944419317945,2995932.954851833993571950000000000000000000
2021-05-10T10:00:00+00:00,2462876.205077234063,2995932.954851833993571950000000000000000000
2021-05-10T11:00:00+00:00,,2997423.457388848294762750000000000000000000
2021-05-10T12:00:00+00:00,2463269.374471473490,2999809.339814296618133450000000000000000000
2021-05-10T13:00:00+00:00,2464211.674471473490,3000346.172979087453137750000000000000000000
2021-05-10T14:00:00+00:00,2467977.774471473490,3000346.641990697966776895000000000000000000
2021-05-10T15:00:00+00:00,2468175.179819791024,3002192.718498006345406495000000000000000000
2021-05-10T16:00:00+00:00,2468838.222864253673,3003245.509831726271439695000000000000000000
2021-05-10T17:00:00+00:00,2468801.169697923010,3004305.400712135009690695000000000000000000
2021-05-10T18:00:00+00:00,2468596.375736839553,3005426.858553692272786495000000000000000000
2021-05-10T19:00:00+00:00,2476077.537918487676,3006952.982502087264365597000000000000000000
2021-05-10T20:00:00+00:00,2488767.073679786698,3008736.801903305900108194000000000000000000
2021-05-10T21:00:00+00:00,2488855.280346453365,3009002.276981822810143194000000000000000000
2021-05-10T22:00:00+00:00,2488682.691547231256,3014221.096298003333625794000000000000000000
2021-05-10T23:00:00+00:00,2489356.938693638693,3016287.489516721225327490000000000000000000
2021-05-11T00:00:00+00:00,2493694.934097043426,3017428.451766940025573590000000000000000000
2021-05-11T01:00:00+00:00,,3017661.971306077855632690000000000000000000
2021-05-11T02:00:00+00:00,2493879.324909811743,3019060.309739845678261790000000000000000000
2021-05-11T03:00:00+00:00,,3019164.073400900019981090000000000000000000
2021-05-11T04:00:00+00:00,,3023325.773855882274112363000000000000000000
2021-05-11T05:00:00+00:00,,3023607.254696759503535663000000000000000000
2021-05-11T06:00:00+00:00,2491979.324909811743,3025285.335893282489820617000000000000000000
2021-05-11T07:00:00+00:00,2491626.551576478410,3025541.432428733955850617000000000000000000
2021-05-11T08:00:00+00:00,2494961.354319263083,3030218.056578750113158017000000000000000000
2021-05-11T09:00:00+00:00,2498034.620690803416,3030680.915958028882719117000000000000000000
2021-05-11T10:00:00+00:00,2489341.689283867923,3031211.029798836812676817000000000000000000
2021-05-11T11:00:00+00:00,2490359.754283867923,3033813.110091859595102017000000000000000000
2021-05-11T12:00:00+00:00,2488289.286842910047,3033903.291818447246810117000000000000000000
2021-05-11T13:00:00+00:00,2494339.003483051895,3035376.566930863667482117000000000000000000
2021-05-11T14:00:00+00:00,,3035453.434356449921576717000000000000000000
2021-05-11T15:00:00+00:00,2460079.744384171994,3037450.284342097804699817000000000000000000
2021-05-11T16:00:00+00:00,2467570.329384171993,3041680.859081374912197617000000000000000000
2021-05-11T17:00:00+00:00,,3041946.930509946235461217000000000000000000
2021-05-11T19:00:00+00:00,,3043718.315839814340114017000000000000000000
2021-05-11T20:00:00+00:00,2476699.255637368286,3046199.066458089934667817000000000000000000
2021-05-11T21:00:00+00:00,2476827.115637368286,3048334.894961848085801317000000000000000000
2021-05-11T22:00:00+00:00,2476526.745637368286,3048536.889715031056651484000000000000000000
2021-05-11T23:00:00+00:00,2474290.475637368286,3048536.889715031056651484000000000000000000
2021-05-12T00:00:00+00:00,2477193.335637368286,3050556.922086665307224984000000000000000000
2021-05-12T01:00:00+00:00,2477317.425637368286,3050908.898786942766289884000000000000000000
2021-05-12T02:00:00+00:00,2477820.277343212620,3050982.555005016845764184000000000000000000
2021-05-12T03:00:00+00:00,2471602.569452673143,3050982.555005016845764184000000000000000000
2021-05-12T04:00:00+00:00,2471702.934452673143,3052364.034522205603198684000000000000000000
2021-05-12T05:00:00+00:00,2471290.589452673143,3052364.034522205603198684000000000000000000
2021-05-12T06:00:00+00:00,2471129.239865560157,3056245.200542085192834484000000000000000000
2021-05-12T07:00:00+00:00,2472455.169993284747,3056656.752355966591491584000000000000000000
2021-05-12T08:00:00+00:00,2469836.276294946244,3056969.053269879000932084000000000000000000
2021-05-12T09:00:00+00:00,2468095.808898269237,3059671.558240078502093087000000000000000000
2021-05-12T10:00:00+00:00,2470931.761919696202,3065110.703177882377042387000000000000000000
2021-05-12T11:00:00+00:00,2469013.396293746602,3067312.620203528491647987000000000000000000
2021-05-12T12:00:00+00:00,2471368.775345817072,3072336.981135066413188987000000000000000000
2021-05-12T13:00:00+00:00,2474265.595302983350,3077173.994300246477837686000000000000000000
2021-05-12T14:00:00+00:00,2493217.541632460741,3079966.571532940626418686000000000000000000
2021-05-12T15:00:00+00:00,2665701.390625973903,3295869.761457268172936559000000000000000000
2021-05-12T17:00:00+00:00,2722314.651615354109,3298401.044166800819783859000000000000000000
2021-05-12T18:00:00+00:00,,3299106.847738229341838059000000000000000000
2021-05-12T19:00:00+00:00,2722366.269034795772,3299442.390066306677161659000000000000000000
2021-05-12T20:00:00+00:00,,3299461.956477894559364959000000000000000000
2021-05-12T21:00:00+00:00,2723082.034129595576,3306151.760288512071326481000000000000000000
2021-05-12T22:00:00+00:00,2727571.128233906785,3307707.401535946490406381000000000000000000
2021-05-12T23:00:00+00:00,2727834.031399343448,3308700.888358883204851181000000000000000000
2021-05-13T00:00:00+00:00,2727401.717694090998,3309930.066673067486299809000000000000000000
2021-05-13T01:00:00+00:00,2727420.060841464773,3310228.326049543821505909000000000000000000
2021-05-13T02:00:00+00:00,2727823.739765943089,3316598.755483051516462910000000000000000000
2021-05-13T03:00:00+00:00,2728680.412852182247,3319927.099833045420532010000000000000000000
2021-05-13T04:00:00+00:00,2731074.828979259676,3321000.258663956453036310000000000000000000
2021-05-13T05:00:00+00:00,2732147.950656715512,3321538.115243876066156462000000000000000000
2021-05-13T06:00:00+00:00,2735652.240465001751,3324104.287800025562503793000000000000000000
2021-05-13T07:00:00+00:00,2727888.131314542263,3325447.192638129099610493000000000000000000
2021-05-13T08:00:00+00:00,2705350.479958291854,3328318.839369226068879393000000000000000000
2021-05-13T09:00:00+00:00,2671813.942282429433,3329008.080207482059190744000000000000000000
2021-05-13T10:00:00+00:00,2672337.910599472757,3331177.426907570757101967000000000000000000
2021-05-13T11:00:00+00:00,2673063.947131843902,3333064.869182514022224399000000000000000000
2021-05-13T12:00:00+00:00,2674068.881619084667,3335264.631851209767400667000000000000000000
2021-05-13T13:00:00+00:00,2677995.454367419881,3337060.270906372421935167000000000000000000
2021-05-13T14:00:00+00:00,2679224.987134640089,3345186.011770555291034567000000000000000000
2021-05-13T15:00:00+00:00,2680841.091765640267,3351939.610358847482581267000000000000000000
2021-05-13T16:00:00+00:00,2688312.234653315727,3355893.746422671096632862000000000000000000
2021-05-13T17:00:00+00:00,2693213.050359458781,3357335.796908268411624244000000000000000000
2021-05-13T18:00:00+00:00,2694307.740694925284,3357588.210602347047016548000000000000000000
2021-05-13T19:00:00+00:00,2701555.004311688300,3357713.026770199392996692000000000000000000
2021-05-13T20:00:00+00:00,2714142.697138850438,3358294.300802404818207492000000000000000000
2021-05-13T21:00:00+00:00,2730646.630511895527,3360071.641613243562457782000000000000000000
2021-05-13T22:00:00+00:00,2762520.929324891724,3363334.693757328930950582000000000000000000
2021-05-13T23:00:00+00:00,2757092.048989531696,3363436.001247043903924506000000000000000000
2021-05-14T00:00:00+00:00,2769309.224322733207,3364283.559042255823613706000000000000000000
2021-05-14T01:00:00+00:00,2774859.086579039991,3366022.106549358536503606000000000000000000
2021-05-14T02:00:00+00:00,2788640.656340059476,3368185.281673716565395006000000000000000000
2021-05-14T03:00:00+00:00,2809346.005045051845,3369844.344982274798469506000000000000000000
2021-05-14T04:00:00+00:00,2796350.308181528795,3430182.727994374657536506000000000000000000
2021-05-14T05:00:00+00:00,2798957.846218153964,3437030.556807467212817380000000000000000000
2021-05-14T06:00:00+00:00,2805454.649729450360,3437422.544714961099745970000000000000000000
2021-05-14T07:00:00+00:00,2810848.612913757525,3441117.657096455096252950000000000000000000
2021-05-14T08:00:00+00:00,2814366.525846198278,3443530.765224770808008950000000000000000000
2021-05-14T09:00:00+00:00,2817352.487658999591,3443620.717964925960378850000000000000000000
2021-05-14T10:00:00+00:00,2821107.185195830376,3443995.521168949082877790000000000000000000
2021-05-14T11:00:00+00:00,2822567.096375042025,3445730.047630565646556018000000000000000000
2021-05-14T12:00:00+00:00,2829521.386780300310,3445972.643593252128778018000000000000000000
2021-05-14T13:00:00+00:00,2833154.006266553816,3450499.685066162296601618000000000000000000
2021-05-14T14:00:00+00:00,2838027.418695662535,3450499.685066162296601618000000000000000000
2021-05-14T15:00:00+00:00,2843312.877595336910,3458850.799255952585537663000000000000000000
2021-05-14T16:00:00+00:00,2847965.330288291687,3477768.270233565323722063000000000000000000
2021-05-14T17:00:00+00:00,2849001.283065836754,3478828.614218615420880169000000000000000000
2021-05-14T18:00:00+00:00,2849940.657511620898,3480818.148984724092202369000000000000000000
2021-05-14T19:00:00+00:00,2850590.453708269955,3482179.413284382532805462000000000000000000
2021-05-14T20:00:00+00:00,2854079.796064011413,3491877.143077292950647762000000000000000000
2021-05-14T21:00:00+00:00,,3493654.833286242825221762000000000000000000
2021-05-14T22:00:00+00:00,2859462.383839626370,3494068.629921882420122462000000000000000000
2021-05-14T23:00:00+00:00,,3497827.049310053841227062000000000000000000
2021-05-15T00:00:00+00:00,2860198.815700844819,3500710.307428584019829322000000000000000000
2021-05-15T01:00:00+00:00,2862759.508866118834,3502556.362132703564550322000000000000000000
2021-05-15T02:00:00+00:00,2862872.698866118834,3503234.200966386505346922000000000000000000
2021-05-15T03:00:00+00:00,2863383.689511537927,3505318.773048511482774546000000000000000000
2021-05-15T04:00:00+00:00,2863928.580330774490,3505819.781105110013018837000000000000000000
2021-05-15T05:00:00+00:00,2864694.266911829225,3506076.121869738164277634000000000000000000
2021-05-15T06:00:00+00:00,2865766.327955934211,3507226.840994790577311818000000000000000000
2021-05-15T07:00:00+00:00,2866520.474394302663,3507998.629003475266748853000000000000000000
2021-05-15T08:00:00+00:00,2868955.669060710160,3510277.649077523244534753000000000000000000
2021-05-15T09:00:00+00:00,2870376.344880706508,3512902.017162125060361694000000000000000000
2021-05-15T10:00:00+00:00,2872426.396194051990,3513993.433972395026986594000000000000000000
2021-05-15T11:00:00+00:00,2873265.062575978201,3516246.987505419689515747000000000000000000
2021-05-15T12:00:00+00:00,2875226.598386689202,3516709.468710658766238467000000000000000000
2021-05-15T13:00:00+00:00,2874171.076057247307,3516828.198726974616368607000000000000000000
2021-05-15T14:00:00+00:00,2869392.645712034545,3540387.029547052731201861000000000000000000
2021-05-15T15:00:00+00:00,2874424.303515488880,3541642.548566930526630743000000000000000000
2021-05-15T16:00:00+00:00,2878271.217314640613,3542155.589507024273912143000000000000000000
2021-05-15T17:00:00+00:00,2882902.015804185185,3544118.952481261320210443000000000000000000
2021-05-15T18:00:00+00:00,2888898.882934020721,3544658.052757094877300743000000000000000000
2021-05-15T19:00:00+00:00,2891045.757934020720,3545030.937955646512727143000000000000000000
2021-05-15T20:00:00+00:00,2893413.322004020719,3546282.048420940265308282000000000000000000
2021-05-15T21:00:00+00:00,2893332.199214925244,3546573.543599910230189282000000000000000000
2021-05-15T22:00:00+00:00,2895121.589721316843,3550359.458636298173873959000000000000000000
2021-05-15T23:00:00+00:00,2895613.790887374884,3554100.339024822529893694000000000000000000
2021-05-16T00:00:00+00:00,2903691.612631496357,3570896.308782214860579694000000000000000000
2021-05-16T01:00:00+00:00,2911611.863788164090,3571550.045905866611901494000000000000000000
2021-05-16T02:00:00+00:00,2912760.050600657076,3572908.954746101408706237000000000000000000
2021-05-16T03:00:00+00:00,2915220.511545910524,3577978.581293549332835527000000000000000000
2021-05-16T04:00:00+00:00,2924850.152466841984,3587725.647853446147567727000000000000000000
2021-05-16T05:00:00+00:00,2929698.868931375414,3591835.896916616449787344000000000000000000
2021-05-16T06:00:00+00:00,2931899.953588741783,3592709.410026551197647844000000000000000000
2021-05-16T07:00:00+00:00,2934331.309563969920,3594939.337656960937776755000000000000000000
2021-05-16T08:00:00+00:00,2935854.071337658425,3596179.136596259867169844000000000000000000
2021-05-16T09:00:00+00:00,2920571.631624889389,3598311.200765465327493943000000000000000000
2021-05-16T10:00:00+00:00,2921009.480198977146,3598529.207204037599123743000000000000000000
2021-05-16T11:00:00+00:00,2923861.289903483696,3599873.202499839463554749000000000000000000
2021-05-16T12:00:00+00:00,2925769.726211378324,3601716.814696251664584049000000000000000000
2021-05-16T13:00:00+00:00,2928519.500958355711,3610672.697287876131976424000000000000000000
2021-05-16T14:00:00+00:00,2937653.359433818313,3631498.888178682271021466000000000000000000
2021-05-16T15:00:00+00:00,2954519.877730447212,3631888.123902486178358071000000000000000000
2021-05-16T16:00:00+00:00,2956832.996589186978,3633123.430927468451223905000000000000000000
2021-05-16T17:00:00+00:00,2957027.447009242742,3635630.085785956537968105000000000000000000
2021-05-16T18:00:00+00:00,2957415.153495144884,3637103.864312359148818105000000000000000000
2021-05-16T19:00:00+00:00,2957060.667760324337,3654153.300532968927593305000000000000000000
2021-05-16T20:00:00+00:00,2958524.832903492106,3657561.761551000664084910000000000000000000
2021-05-16T21:00:00+00:00,2958058.051518599953,3662274.940840129039924187000000000000000000
2021-05-16T22:00:00+00:00,2958132.484222232046,3663782.822772190135173187000000000000000000
2021-05-16T23:00:00+00:00,2957924.532380674676,3665596.196234216785623675000000000000000000
2021-05-17T00:00:00+00:00,2958032.813585853525,3666010.015891192880428358000000000000000000
2021-05-17T01:00:00+00:00,2958394.032096045763,3667449.338338272410031544000000000000000000
2021-05-17T02:00:00+00:00,2958159.878519080405,3668456.038076966211182846000000000000000000
2021-05-17T03:00:00+00:00,2959087.874436027396,3669195.345881457091332019000000000000000000
2021-05-17T04:00:00+00:00,2958802.586384550680,3670957.666159055834308624000000000000000000
2021-05-17T05:00:00+00:00,2959296.661988454991,3681321.879763181504109921000000000000000000
2021-05-17T06:00:00+00:00,2985297.430502402318,3683437.531452903768974100000000000000000000
2021-05-17T07:00:00+00:00,3008429.157886152986,3685117.893717615155328200000000000000000000
2021-05-17T08:00:00+00:00,3009830.956845210893,3685383.181968602909063906000000000000000000
2021-05-17T09:00:00+00:00,3010217.515773921850,3687201.827988872852818000000000000000000000
2021-05-17T10:00:00+00:00,3012950.112462513581,3695977.728924393444196256000000000000000000
2021-05-17T11:00:00+00:00,3019475.792760434207,3702366.058923961101780676000000000000000000
2021-05-17T12:00:00+00:00,3022278.285992385429,3704950.202094984976761476000000000000000000
2021-05-17T13:00:00+00:00,3023873.381416204437,3705315.818077298882816487000000000000000000
2021-05-17T14:00:00+00:00,3024335.412733570760,3707361.269042257515033188000000000000000000
2021-05-17T15:00:00+00:00,3021272.128401907829,3707796.787400289804119788000000000000000000
2021-05-17T16:00:00+00:00,3005223.886202014074,3709851.107407985985117788000000000000000000
2021-05-17T17:00:00+00:00,3003956.416426222809,3710783.843532141737045520000000000000000000
2021-05-17T18:00:00+00:00,3009462.526240927541,3711606.637700201720176620000000000000000000
2021-05-17T19:00:00+00:00,3013499.960230785990,3712252.530308463890662494000000000000000000
2021-05-17T20:00:00+00:00,3018478.106722769200,3713682.092244754240636612000000000000000000
2021-05-17T21:00:00+00:00,3022157.295861318758,3714349.890792340952497512000000000000000000
2021-05-17T22:00:00+00:00,3024669.374467086021,3718292.801889529466972383000000000000000000
2021-05-17T23:00:00+00:00,3027388.486270786030,3718576.113139089052723583000000000000000000
2021-05-18T00:00:00+00:00,3030384.432242131421,3719066.022358317504531106000000000000000000
2021-05-18T01:00:00+00:00,2946572.839410757014,3722123.307554549139213657000000000000000000
2021-05-18T02:00:00+00:00,2924283.839217398614,3723083.743301436974032111000000000000000000
2021-05-18T03:00:00+00:00,2925121.072806780440,3723705.337384387951137042000000000000000000
2021-05-18T04:00:00+00:00,2937046.420279816861,3727920.881553532795730475000000000000000000
2021-05-18T05:00:00+00:00,2932974.275214571888,3728253.241542477445726076000000000000000000
2021-05-18T06:00:00+00:00,2932665.899803357003,3729026.375410799847353296000000000000000000
2021-05-18T07:00:00+00:00,2940605.539677850800,3732427.531951479127550753000000000000000000
2021-05-18T08:00:00+00:00,2948237.646181991000,3735105.920414309304270411000000000000000000
2021-05-18T09:00:00+00:00,2952440.053262676723,3735318.966049229745101611000000000000000000
2021-05-18T10:00:00+00:00,2953547.534274946800,3735724.592262938225296662000000000000000000
2021-05-18T11:00:00+00:00,2955057.345491902723,3736045.604828441045649679000000000000000000
2021-05-18T12:00:00+00:00,2957767.935897554698,3736491.779902379570204832000000000000000000
2021-05-18T13:00:00+00:00,2958042.818635091199,3736643.991121955022213912000000000000000000
2021-05-18T14:00:00+00:00,2957262.256321929961,3736965.446543405609740712000000000000000000
2021-05-18T15:00:00+00:00,2956640.811487794134,3737314.128928330961631786000000000000000000
2021-05-18T16:00:00+00:00,2958589.130950311886,3737720.493922627221657319000000000000000000
2021-05-18T17:00:00+00:00,2965580.272070055611,3737909.283605166838418719000000000000000000
2021-05-18T18:00:00+00:00,2965031.996606200788,3738133.357838804323418503000000000000000000
2021-05-18T19:00:00+00:00,2965149.031765643595,3738437.196077256166813158000000000000000000
2021-05-18T20:00:00+00:00,2965160.506634091776,3738764.976935661703003058000000000000000000
2021-05-18T21:00:00+00:00,2966440.101945380228,3739388.352789704467724334000000000000000000
2021-05-18T22:00:00+00:00,2966911.913004046738,3739649.634716620449943405000000000000000000
2021-05-18T23:00:00+00:00,2967073.433570827243,3739737.881145114834271835000000000000000000
2021-05-19T00:00:00+00:00,2966079.037314847117,3740048.859969422882527622000000000000000000
2021-05-19T01:00:00+00:00,2963898.482413657860,3740191.723792599892745832000000000000000000
2021-05-19T02:00:00+00:00,2963925.967589848730,3740665.246625046435946626000000000000000000
2021-05-19T03:00:00+00:00,2963122.434296976509,3741053.283439779960162628000000000000000000
2021-05-19T04:00:00+00:00,2961913.728060158191,3744272.036761768780957128000000000000000000
2021-05-19T05:00:00+00:00,2960668.920214946106,3747671.820416636908673605000000000000000000
2021-05-19T06:00:00+00:00,2959219.524586245219,3747936.794612053235452031000000000000000000
2021-05-19T07:00:00+00:00,2967164.028756014921,3748482.342219232608140210000000000000000000
2021-05-19T08:00:00+00:00,2976388.872985140512,3748870.037467212529172118000000000000000000
2021-05-19T09:00:00+00:00,2971690.173578521524,3749150.497831927256804718000000000000000000
2021-05-19T10:00:00+00:00,2962327.823695148462,3749677.600319950386305518000000000000000000
2021-05-19T11:00:00+00:00,2961367.878384268519,3751652.052983102639948782000000000000000000
2021-05-19T12:00:00+00:00,2960897.868384268519,3758595.406732712098963724000000000000000000
2021-05-19T13:00:00+00:00,2957697.666060867570,3963405.354740365259835613000000000000000000
2021-05-19T14:00:00+00:00,,3964096.278624235190731927000000000000000000
2021-05-19T15:00:00+00:00,3024847.369868235921,3970145.986236578528873507000000000000000000
2021-05-19T16:00:00+00:00,3168136.103497307462,3970996.575284822467452334000000000000000000
2021-05-19T17:00:00+00:00,,3971608.676728784368952915000000000000000000
2021-05-19T18:00:00+00:00,3199189.409608518658,3975019.127215744122770902000000000000000000
2021-05-19T19:00:00+00:00,3201425.957662293267,3975203.261454383521514773000000000000000000
2021-05-19T20:00:00+00:00,3208224.316930447937,3976305.452806323520621960000000000000000000
2021-05-19T21:00:00+00:00,3217858.112729540619,3976668.483903574532967920000000000000000000
2021-05-19T22:00:00+00:00,3268459.262118033950,3977557.088172631854291931000000000000000000
2021-05-19T23:00:00+00:00,3272831.827435264903,3977860.710277515111603972000000000000000000
2021-05-20T00:00:00+00:00,3271257.432363653902,3986959.302372322320752414000000000000000000
2021-05-20T01:00:00+00:00,3266463.001558220983,4004566.490538916164769954000000000000000000
2021-05-20T02:00:00+00:00,3264332.193212083412,4005047.471960760198970543000000000000000000
2021-05-20T03:00:00+00:00,3266513.023157167720,4005640.989232163302854898000000000000000000
2021-05-20T04:00:00+00:00,3268970.403598300994,4006878.865511397996710204000000000000000000
2021-05-20T05:00:00+00:00,3274342.772219121574,4007602.094494478422585104000000000000000000
2021-05-20T06:00:00+00:00,3280324.419714027124,4008687.987196587919727968000000000000000000
2021-05-20T07:00:00+00:00,3283708.535692750838,4009160.236781497611965421000000000000000000
2021-05-20T08:00:00+00:00,3285295.515815041843,4009804.800544710790330090000000000000000000
2021-05-20T09:00:00+00:00,3287698.336199018840,4010721.782970460210086290000000000000000000
2021-05-20T10:00:00+00:00,3291396.471023069702,4011494.722254113450843179000000000000000000
2021-05-20T11:00:00+00:00,3293742.437699566951,4011781.624343625252138430000000000000000000
2021-05-20T12:00:00+00:00,3296637.996548341549,4012558.672740264586535672000000000000000000
2021-05-20T13:00:00+00:00,3297115.511538758982,4014481.453180017661188941000000000000000000
2021-05-20T14:00:00+00:00,3297369.319878407445,4014947.816235820937009733000000000000000000
2021-05-20T15:00:00+00:00,3299507.546682600289,4015554.732955029862218843000000000000000000
2021-05-20T16:00:00+00:00,3303289.789344442824,4017795.861265490079528384000000000000000000
2021-05-20T17:00:00+00:00,3310339.013659323485,4019172.292079228495655933000000000000000000
2021-05-20T18:00:00+00:00,3319756.210561231680,4019532.885502104755288913000000000000000000
2021-05-20T19:00:00+00:00,3326901.176548830046,4019834.817315175426275789000000000000000000
2021-05-20T20:00:00+00:00,3326919.654624223852,4020003.560834204294019842000000000000000000
2021-05-20T21:00:00+00:00,3328129.190678358946,4020388.520671526002216842000000000000000000
2021-05-20T22:00:00+00:00,3331405.535827604502,4020596.371567733684618842000000000000000000
2021-05-20T23:00:00+00:00,3326472.825447748959,4020886.696713818997957553000000000000000000
2021-05-21T00:00:00+00:00,3322442.192186210589,4021472.474827527123087551000000000000000000
2021-05-21T01:00:00+00:00,3323385.029453244706,4021581.627090045711917772000000000000000000
2021-05-21T02:00:00+00:00,3328365.250578794148,4022254.394337487416622917000000000000000000
2021-05-21T03:00:00+00:00,3330303.756156656864,4024780.740335766826405567000000000000000000
2021-05-21T04:00:00+00:00,3331241.384896543322,4025841.012835165288098067000000000000000000
2021-05-21T05:00:00+00:00,3331200.557496979351,4026801.870642743245051154000000000000000000
2021-05-21T06:00:00+00:00,3334386.689551811257,4026990.830744660521950438000000000000000000
2021-05-21T07:00:00+00:00,3336069.207978589869,4027555.668258233451571438000000000000000000
2021-05-21T08:00:00+00:00,3337257.760788481856,4029631.663442500511035738000000000000000000
2021-05-21T09:00:00+00:00,3338157.783053923228,4030982.631084116234951187000000000000000000
2021-05-21T10:00:00+00:00,3342098.063364432761,4031335.234462812763636673000000000000000000
2021-05-21T11:00:00+00:00,3344475.813268186725,4031797.851057974607814446000000000000000000
2021-05-21T12:00:00+00:00,3345818.891878741305,4032449.821846973272752941000000000000000000
2021-05-21T13:00:00+00:00,3345285.180707031749,4032903.067345369290217741000000000000000000
2021-05-21T14:00:00+00:00,,4036004.407274615972332809000000000000000000
2021-05-21T15:00:00+00:00,3346248.001598465933,4036143.107200665808491406000000000000000000
2021-05-21T16:00:00+00:00,3354464.901279994279,4038220.448269857131276106000000000000000000
2021-05-21T17:00:00+00:00,3360216.379966200000,4050975.264143124386551677000000000000000000
2021-05-21T18:00:00+00:00,3362912.463807933712,4051318.744668048842217169000000000000000000
2021-05-21T19:00:00+00:00,3360740.011948795475,4051745.051216966831673069000000000000000000
2021-05-21T20:00:00+00:00,3359243.258104917543,4052162.052644035516774356000000000000000000
2021-05-21T21:00:00+00:00,3357895.653104917543,4052497.814027567563180126000000000000000000
2021-05-21T22:00:00+00:00,3361389.264472211756,4055548.634653792033852194000000000000000000
2021-05-21T23:00:00+00:00,3362049.415277929927,4055731.331905229317726848000000000000000000
2021-05-22T00:00:00+00:00,3362696.991172174266,4055994.846285259711258148000000000000000000
2021-05-22T01:00:00+00:00,3363117.822756120903,4059554.264044260320404921000000000000000000
2021-05-22T02:00:00+00:00,3365374.992715175562,4059829.356128048599535731000000000000000000
2021-05-22T03:00:00+00:00,3365972.229963613613,4060579.155793919197316818000000000000000000
2021-05-22T04:00:00+00:00,3366508.269148220055,4060738.893192456354650840000000000000000000
2021-05-22T05:00:00+00:00,3341962.237448399150,4061527.731412594759667801000000000000000000
2021-05-22T06:00:00+00:00,3315757.499782160310,4061824.347191962127624245000000000000000000
2021-05-22T07:00:00+00:00,3322660.405421988954,4062245.192114482501051145000000000000000000
2021-05-22T08:00:00+00:00,3331216.218369773699,4076237.196598321568067255000000000000000000
2021-05-22T09:00:00+00:00,3340459.954168398786,4076455.187458135064559892000000000000000000
2021-05-22T10:00:00+00:00,3340944.543330339118,4077616.795000640297224765000000000000000000
2021-05-22T11:00:00+00:00,3338797.418265696349,4078374.661109270257279466000000000000000000
2021-05-22T12:00:00+00:00,3340298.118723344571,4079110.601562471104228460000000000000000000
2021-05-22T13:00:00+00:00,3343909.919732176376,4080488.045694645319367449000000000000000000
2021-05-22T14:00:00+00:00,3350981.932232738887,4081682.834330807150735061000000000000000000
2021-05-22T15:00:00+00:00,3351116.121650127282,4083009.710219744500263501000000000000000000
2021-05-22T16:00:00+00:00,3351914.134870274942,4083937.296055283705091853000000000000000000
2021-05-22T17:00:00+00:00,3352534.787211279682,4084246.759971383772807978000000000000000000
2021-05-22T18:00:00+00:00,3352892.186528176416,4084628.552314057273005466000000000000000000
2021-05-22T19:00:00+00:00,3352903.541990209686,4084859.932444025211446364000000000000000000
2021-05-22T20:00:00+00:00,3353693.096539504110,4085130.044407683546966546000000000000000000
2021-05-22T21:00:00+00:00,3355231.964730419444,4086603.105312643102561246000000000000000000
2021-05-22T22:00:00+00:00,3356884.294903794279,4087257.621968031513113113000000000000000000
2021-05-22T23:00:00+00:00,3358484.081653124117,4087499.822841558670042513000000000000000000
2021-05-23T00:00:00+00:00,3360808.764271867846,4087680.704037493665012113000000000000000000
2021-05-23T01:00:00+00:00,3363007.326276549901,4087947.701834379013070913000000000000000000
2021-05-23T02:00:00+00:00,3364204.074610475513,4088149.708033636605515813000000000000000000
2021-05-23T03:00:00+00:00,3366106.569706630239,4089553.382090871359594292000000000000000000
2021-05-23T04:00:00+00:00,3370395.109157746075,4092165.254803905455173240000000000000000000
2021-05-23T05:00:00+00:00,3373753.216332164647,4092685.763424029918541138000000000000000000
2021-05-23T06:00:00+00:00,3382818.245621124493,4095202.201683267424828273000000000000000000
2021-05-23T07:00:00+00:00,3390670.912542226393,4095484.347736670163523894000000000000000000
2021-05-23T08:00:00+00:00,3391011.627357829451,4096336.644114796784965495000000000000000000
2021-05-23T09:00:00+00:00,3391706.777264548893,4097605.371675007190692469000000000000000000
2021-05-23T10:00:00+00:00,3393207.636194534741,4098185.693606093009780065000000000000000000
