block_time,tornado_pool,torn_fee,fee_contract_address,gas_fee,additional_eth,relayers_fee,relayer,tx_hash
2022-04-29T17:30:00+00:00,100 ETH,,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02290406013218008200,0,0.426,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\xe310e8d6b8f013c3d964ca13e988a266c130f9efe615041a083423273afb59dc
2022-04-29T17:30:00+00:00,10 ETH,,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02411826210558297000,0,0.0797115,\x7ba6781620c91676b070d319e7e894bfd4a9ec81,\x9fe97ffccdff895a443e4e484d52565cfdcc2612202b3510b791b0098805705f
2022-04-29T17:26:00+00:00,1 ETH,,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02701361598016370200,0,0.0378195,\x9f9f98e28456eeefc4af1c990a170e2b0d2d6027,\x599e37be232d27b7f220428c133fe42fd0c2d17a24b0fdc12a7a42cab834d90e
2022-04-29T17:17:00+00:00,10 ETH,,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03640989693716358000,0,0.0929,\x12d92fed171f16b3a05acb1542b40648e7ced384,\x7a645dbd81be104560aa7a2652b5afe59c4d9efec19b679f2b9244fbbf98dccc
2022-04-29T17:08:00+00:00,100 ETH,,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.04036561549174098000,0,0.555,\x85972458dfbf9269567b2a27c4ffc958a4f24761,\xaa0ac5ea1c46008fad2c90300838766b4828decdf788c6d403c9e3e5d9c3e47f
2022-04-29T17:04:00+00:00,1 ETH,,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03364220770549820000,0,0.06055,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\xcdc7721feab1188971d07ebdbadcaa36ececcbc3540de4f800ead0b7ea3dae9c
2022-04-29T16:54:00+00:00,1 ETH,,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01751795333891001000,0,0.0326645,\x7ba6781620c91676b070d319e7e894bfd4a9ec81,\x4d13d97fc8e6ee4a7af65f32b4271f41a466b76b7754acc70143d514d0cec218
2022-04-29T16:52:00+00:00,1 ETH,,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01897680424669315200,0,0.0331655,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\x7552007d519bc6fc5eaaace78800e4d865b6a7b26c4c8901d7609cceb0193c08
2022-04-29T16:44:00+00:00,100 ETH,,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02288056435186646400,0,0.4501645,\x12d92fed171f16b3a05acb1542b40648e7ced384,\xbe7fcee396cb5e7a6a31d1a6ae4170b31e1dc72218ccf7c0a276cb6af6d09cfc
2022-04-29T16:43:00+00:00,100 ETH,,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03053302734825672000,0,0.366,\x36989535f0290eac96692675cbf15a3bd2f42e46,\xcb388e53a9313f79b484ed9c88e6228ddfa078eb351d582dda1cff2ba0c40a59
2022-04-29T16:41:00+00:00,10 ETH,,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03609704549769045000,0,0.086443,\x12d92fed171f16b3a05acb1542b40648e7ced384,\x2e9ee4914844eae0fbc5156db2bb439376328e97c885af2aa21874587707c688
2022-04-29T16:18:00+00:00,100 ETH,,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.04155852953621965800,0,0.417,\xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,\x70b2f3a4259745b935c0bba41a48cd5f30fc1505c36d600f62329834331574e6
2022-04-29T15:51:00+00:00,1 ETH,,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02155834299204732800,0,0.0328465,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\x0f5b4d86eebb39631ffd6e4f9f6ccd4d4d4bb9aa82405e2655adc4b5b8f01a4c
2022-04-29T15:46:00+00:00,1 ETH,,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01638652522339406000,0,0.0246075,\x12d92fed171f16b3a05acb1542b40648e7ced384,\xc5c53f5b6e476acc50c0c2c71a57d9956996b142f2fd02aa5e1d5ca536ac5969
2022-04-29T15:41:00+00:00,1 ETH,,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02249390167061834000,0,0.0383245,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x75ba78097f322f27cd11973bf7439df8af51ec88bb012a4d814eb77bd290792d
2022-04-29T15:30:00+00:00,100 ETH,16.41849511774842,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01747799927796220400,0,0.415938,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\xcbfcc6cb91150f744f738cfbb998b9625033dc4cc766b1d95cfd380dba65b09a
2022-04-29T15:21:00+00:00,1 ETH,0.16438203110001917,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02468929290836960800,0,0.0462775,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x7160dd4674a79f54b8f42a316d924f3049da28bea1d4215b3451a1a56bc2588a
2022-04-29T15:18:00+00:00,1 ETH,0.16514748409485253,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02618132611592877000,0,0.037703,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x3f0b20b1d1dfc7b3fa530e8cbc635a78d00ec8f20d624aa9331549ac45d745d3
2022-04-29T15:14:00+00:00,100 ETH,16.577887405687754,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02259657346235083200,0,0.429743,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x78b33f467c646e277ee11329f7c6ada4938a1f820ae414f7d9a51f7582dbdb12
2022-04-29T15:07:00+00:00,10 ETH,1.6590835266821347,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02519446480031220000,0,0.0758555,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x04bc6f4803fd0da7273c127dd791cbd556aae09dabac7674a588367fa67f4ae9
2022-04-29T15:05:00+00:00,10 ETH,1.660650406504065,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02417089751983961600,0,0.072011,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x3abd7efe14b63b4465c1dd9cffb9f95d20c06e838ccce28017a5095f1a4570d5
2022-04-29T15:03:00+00:00,10 ETH,1.660650406504065,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02286358427635646400,0,0.071846,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\xf02ceb36f6cf118be9b6bff390e3ca0c20fc8d48441a8af08cd02fb2af405435
2022-04-29T15:03:00+00:00,1 ETH,0.1660650406504065,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02035826845805558400,0,0.0374995,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\x920bf6aaf3e3af3bec3eae089ce0e4bfb8b37f2f446894110744af7f4bbbf41e
2022-04-29T15:00:00+00:00,1 ETH,0.16582283388253538,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02341581825575999000,0,0.0372685,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\x86efe0fe2cdf68e5e1b36cdb33686e39e8640722955731db518562e976f4c44e
2022-04-29T14:58:00+00:00,100 ETH,16.582283388253536,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02071781784976317000,0,0.4171865,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x9942e4a2632dddd3fb09727c03bb5b413dabf38e70bb087dc218817436d38611
2022-04-29T14:53:00+00:00,100 ETH,16.62495145631068,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01602425247261745200,0,0.4129185,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x84c1773bc0c2a556f55b6821019185aadf0161068fe9a3ba0ca1e768099e6dfb
2022-04-29T14:50:00+00:00,100 ETH,16.64717420858419,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02503950067983801800,0,0.443933,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x4cb593fe59c21f10d3816d1073353d3fa5c59a0d3e487eb26ea980c8f49f4814
2022-04-29T14:46:00+00:00,100 ETH,16.64717420858419,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02868161355203260800,0,0.429435,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x19f65d6a4690b07153533885ef2d0e2acd3ab78ea9c373fbcc2f9bca6e5b79a3
2022-04-29T14:44:00+00:00,1 ETH,0.16634161490683227,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02647555860620810200,0,0.052476,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\x58636340c579581f6ba27a9fece65e0d353bd94c814b0379d4b23c5de7b5ac6a
2022-04-29T14:37:00+00:00,1 ETH,0.16614462970143465,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01528492436651193800,0,0.0269785,\x62e142f218585827436f59997c301f7040396ad4,\xd055957af946a5f3b080cdaaed6bde3021abe58202df94dfaabb69f34fcd560a
2022-04-29T14:31:00+00:00,1 ETH,0.16579017598143492,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01942089250751953200,0,0.040537,\xa0f0287683e820ff4211e67c03cf46a87431f4e1,\x882aafdc6c22595fbf4fbcc2012dc7971e10e9b0f79bf8d6a233161d31b5544e
2022-04-29T14:29:00+00:00,1 ETH,0.16600754060324827,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02140086786471206000,0,0.0544355,\xa0f0287683e820ff4211e67c03cf46a87431f4e1,\xdc0cc12c17c6fd670c90d9f066d3a7f24591ca07a31be8f4d7b3bd6f32dc8b47
2022-04-29T14:26:00+00:00,10 ETH,1.6600754060324823,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02907447501804231000,0,0.083638,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\xebfaefa613e85a47ee997c9636def11a631a4ff7f74b591911a0666f48d77716
2022-04-29T14:24:00+00:00,100 ETH,16.66214645486246,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03177944198910067800,0,0.4481525,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\xc2a03cfc37b24c24e20774b67a51a728cde2bb43d181cfecae60a997fd138ede
2022-04-29T14:24:00+00:00,10 ETH,1.6662146454862456,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02996462331722099800,0,0.0826315,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\x5bc573bc7feb455fdd16bd6f7843b7bb8daa4c1f30da658c7489de768b0af950
2022-04-29T14:22:00+00:00,1 ETH,0.1666214645486246,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02429468154378768600,0,0.0386165,\x62e142f218585827436f59997c301f7040396ad4,\x630935d9779b0354608b9264e46e322c0d40dc3e4babde7bb2a16833c2ab2565
2022-04-29T14:21:00+00:00,100 ETH,16.66214645486246,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02173481371628142800,0,0.433286,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\x8ab978e72e493b81c6af84a7d71b611e672d5f572d9ecd9ed755cf4634c74322
2022-04-29T14:20:00+00:00,1 ETH,0.1666214645486246,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02525027134678582600,0,0.040624,\x62e142f218585827436f59997c301f7040396ad4,\xb6f705bb1bd891f586c75d76d90e290fc24464cf6ebd3eb3e2d01fcd321ab815
2022-04-29T14:19:00+00:00,10 ETH,1.6604192307692307,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02490969412928699400,0,0.0837745,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\xf01a9c377e2d3cb2d86253f1f5ad3b2f15d3426dbc7dd3051a3bf8ad3422c9b2
2022-04-29T14:19:00+00:00,1 ETH,0.1660419230769231,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02928332806883564500,0,0.044694,\x62e142f218585827436f59997c301f7040396ad4,\x0d3f31a95572e312de41a75f998c6f0bfda501b2e3b1681a780e393af8227724
2022-04-29T14:13:00+00:00,1 ETH,0.16555361596009974,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02530470830185309200,0,0.035663,\x62e142f218585827436f59997c301f7040396ad4,\xe72503609b09b96c9c510d6144ed40463744a880081636e59114b088af7f559e
2022-04-29T14:11:00+00:00,1 ETH,0.16555361596009974,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02460926972595120200,0,0.0474495,\x62e142f218585827436f59997c301f7040396ad4,\x3e4bc8bf9f7c4ba90f93dad518669895ea370fdcb1cbb462a0ee3d20b382d94e
2022-04-29T14:11:00+00:00,10 ETH,1.6555361596009974,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02459917420740959400,0,0.0785405,\x78c88ff43cd503316e8a15b6d92b2ebfa73802b2,\x229ea9dbe3c6095d999c34c0287bdc15617767e76c6d96d0f441b7eac5d65c16
2022-04-29T14:09:00+00:00,1 ETH,0.1654635736196319,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02238627103717336800,0,0.042059,\x12d92fed171f16b3a05acb1542b40648e7ced384,\xa63310aaec90682b52e622db6d9adc93956e56864283a4080df9d08831e76776
2022-04-29T14:06:00+00:00,1 ETH,0.1654635736196319,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02191816078170595800,0,0.03557,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\xe48de79cf94b4ccb2336593077ac5ef03a4c8d752864c1c0ab2edf8f82fad78e
2022-04-29T14:04:00+00:00,1 ETH,0.1645972195772234,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01954878371552384800,0,0.0381935,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\x1f7566560f757665184f35c896c1a8a51813de14c033c0449aff93a741bd1c06
2022-04-29T14:02:00+00:00,1 ETH,0.1645972195772234,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03248731385430621200,0,0.0373345,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\x48e4d9239e8e3f4dcc85fec888e0b7ba3f0a38a7e408d60da7d257421aa54674
2022-04-29T13:59:00+00:00,10 ETH,1.6461238532110094,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02062181894589852000,0,0.071076,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\xb612a282e333d6ab9ce3f16af47652154c707bf223cc20f801db2b3de2f0268b
2022-04-29T13:58:00+00:00,10 ETH,1.6461238532110094,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01482087746077576300,0,0.06882,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\xa50afd790ed8f179cb113ddd9d2d599669b896e1b03961b3de18eca7afed00ff
2022-04-29T13:51:00+00:00,10 ETH,1.6425930165998857,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01662244699066146000,0,0.05979,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\x93b18af4b303170379d220815eb43abd5499b5638ea3146cd73c389946d9175b
2022-04-29T13:39:00+00:00,1 ETH,0.1647220630372493,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01494933665680951000,0,0.0342945,\xa0f0287683e820ff4211e67c03cf46a87431f4e1,\x4fb8c6427edafb147cc5a1eddfb7490d7f448608fcdf49355f2de9a570a6b29d
2022-04-29T13:37:00+00:00,1 ETH,0.1647220630372493,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02120051711153214000,0,0.0339515,\xf6cb46f9c2e34cd4b7f374d225e0ae5f474ddb32,\x40b2e3a7e564aeeda2cfb0076330fc19423e33bfbcb892e6f3966dd84bb4c3f9
2022-04-29T13:34:00+00:00,1 ETH,0.16425843982452795,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01698314871570212600,0,0.0296415,\xa0f0287683e820ff4211e67c03cf46a87431f4e1,\xd3619f518b9fa2e55b2a76cd323bf61261030c943228a66239047619daa6d761
2022-04-29T13:28:00+00:00,1 ETH,0.16433867276887873,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01303080905527344000,0,0.0238155,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x1b996fbef3d03a2fd16f0f69a6353ff46f0e7a1477a6009ad8e31ffc6cdb772f
2022-04-29T13:07:00+00:00,10 ETH,1.6450515463917526,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01641620183039067000,0,0.063298,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\xcb986a1525aabba65f20e6e5b8efc2830c663328637711761beed59eb44b77fb
2022-04-29T13:06:00+00:00,1 ETH,0.16450515463917526,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01505236117215088000,0,0.0270615,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\x99c5d6d1b168fbd89249fbee210240d153c25607d98b680786609a57e17e2a82
2022-04-29T13:04:00+00:00,1 ETH,0.1647545871559633,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01604090913466053400,0,0.0264565,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\xf2b609f7e874d7e65a6d4f9c09780974c0932f30686f863f849d094cb09be774
2022-04-29T12:53:00+00:00,1 ETH,0.16492782127172048,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01888038828830388000,0,0.035537,\x9f9f98e28456eeefc4af1c990a170e2b0d2d6027,\x9b855ca4073681b56d20eb02d1bc691051a7c85828619db696f07f105071066d
2022-04-29T12:53:00+00:00,1 ETH,0.16492782127172048,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01817026342985493800,0,0.0276875,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\xb899cf9f59d0ed072196ab6d5e61bd0e8b25592f0f986f550f5400c95abc8d0d
2022-04-29T12:46:00+00:00,10 ETH,1.64779622209502,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01660753740980102400,0,0.0677045,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\xbae8ea511a31324e02ca7492e583835431bd7ba168a1ba79b18fefca291f8cb6
2022-04-29T12:24:00+00:00,1 ETH,0.16475712918660287,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01440563577199652000,0,0.023524,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\x4f6422a3dd1bdb40c9f61aae56e5ec5c22cf7999c47c6a366206543a3939a003
2022-04-29T12:22:00+00:00,100 ETH,16.475712918660285,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01475120265010505000,0,0.468,\x62e142f218585827436f59997c301f7040396ad4,\x8c3a9a82809b93d265ae6201a31f1d57f7cf2576582be4784c3af930f41828a2
2022-04-29T12:18:00+00:00,100 ETH,16.446775119617225,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01527972896224443200,0,0.421043,\x9f9f98e28456eeefc4af1c990a170e2b0d2d6027,\xc15142daf42ba4476a259f10e1df5dcd22d4ed7d16cdd338ec03eb4e53e02cb6
2022-04-29T12:15:00+00:00,10 ETH,1.6456978306776733,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01732564284444942000,0,0.0648445,\x12d92fed171f16b3a05acb1542b40648e7ced384,\x34a66efd80483ad8d4354ef02137428b2176d32e5b5d8bc754a93d940c5b2ae3
2022-04-29T12:02:00+00:00,100 ETH,16.50236629472874,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01350165608722960400,0,0.4175,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\xe94408640723d2d8c5a9553e15e52b4ee8922430e0c14c84f3fda563491c552c
2022-04-29T11:56:00+00:00,10 ETH,1.6474394463667819,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01618003834986566400,0,0.058063,\x12d92fed171f16b3a05acb1542b40648e7ced384,\xc65fa37da03e969ffc823b093b3f150928955dde42b1fa9b62545882e23d8fa7
2022-04-29T11:55:00+00:00,10 ETH,1.64959630911188,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01626021570405945600,0,0.0614345,\x12d92fed171f16b3a05acb1542b40648e7ced384,\x37ad4338198f293a432a40290daba6f972e9bc5887b50ad243d8be923259a160
2022-04-29T11:47:00+00:00,100 ETH,16.441669865642993,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01520592085243686000,0,0.3475,\xe6184da55174cc0263a17ea2fc24e48511766505,\x012cf3c233985f802ff51f35c7eaed6a99ac63ed3d88c6198d3ed8341960b708
2022-04-29T11:38:00+00:00,10 ETH,1.6559145167500964,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01507483724456143800,0,0.0612475,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x76c6ff36911a57323f7f6733fb46e1103d20d97bb875c33f84ef104f954a17ce
2022-04-29T11:36:00+00:00,1 ETH,0.16559145167500963,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01404226121461540400,0,0.02425,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\x8b6babcbba23d775621d0da802faeca2bda2d502a914fa6d39532095fe266f5c
2022-04-29T11:28:00+00:00,10 ETH,1.6442759015455068,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01267802318082384000,0,0.06056,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\xfb6e149dff772627f11e977ddd37c4db332d99ee15d53ca03cfbb1776b0c9d8a
2022-04-29T11:25:00+00:00,100 ETH,16.416107510484178,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01169426632440421000,0,0.3455,\xe6184da55174cc0263a17ea2fc24e48511766505,\xb51bbaaf5a5d787491db91899261d4821477e4c9b24abbb4bf554b6b36b05b4f
2022-04-29T11:16:00+00:00,100 ETH,16.426920137562092,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01220327470002501000,0,0.467897,\x62e142f218585827436f59997c301f7040396ad4,\xd677b738bb5cff5147aa05aad4b7f651df913d2e19ae668e05956eee28363f14
2022-04-29T11:01:00+00:00,10 ETH,1.644804052762378,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01296310323787865000,0,0.057573,\x7e3893725d4e238b4c8c83375bbad024a66ffa42,\x50e66e20647911796599459178b0a936057800bcdd28dab758b65b001a77cf2b
2022-04-29T10:58:00+00:00,100 ETH,16.467508610792194,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01597517446732861500,0,0.4135,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\xf3df32a0cda37801d477606fffdf61bd3342ffc401160eacff22f8043b15a7a7
2022-04-29T10:54:00+00:00,10 ETH,1.6466845431909596,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01874316954370480000,0,0.0648555,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\xb01cc5a34e71aff8bb33c1c69a3613779583af741015bac6c7ef278d22d8f16c
2022-04-29T10:41:00+00:00,10 ETH,1.6440673131774102,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01727449681555510200,0,0.0674835,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\xb0bf59083a3cf8c80d88dce2dd581e9fc5a1ef2cae02ac805d295f27a5eb9e3b
2022-04-29T10:39:00+00:00,10 ETH,1.641236722306525,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01807237580402837200,0,0.057063,\x78c88ff43cd503316e8a15b6d92b2ebfa73802b2,\x591033ea962cdc9cb7631146dc74e30493765c4e0189eb5cffd6e3e965b62dcc
2022-04-29T10:35:00+00:00,100 ETH,16.42134042149231,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01710715241872875000,0,0.4245,\x9f9f98e28456eeefc4af1c990a170e2b0d2d6027,\x638389b30f82f0d67e805ffdf30c7330f02b4dee79903a134dab17b7b265d6fc
2022-04-29T10:30:00+00:00,100 ETH,16.43339669264398,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01327793204031287000,0,0.41837,\x9f9f98e28456eeefc4af1c990a170e2b0d2d6027,\xd7264bd38bf8dd3cdf20637c8561f4b3ac952661cffec8b5212b932efe0367a2
2022-04-29T10:30:00+00:00,10 ETH,1.6433396692643982,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01327714657688094200,0,0.048885,\x3e9979106da74afb64b866218aeb47f224a312bb,\x20a57951e5064e105123758b2083efb7197d887158dc9e16baf75f4d4c2dfef9
2022-04-29T10:24:00+00:00,10 ETH,1.6405589238347857,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01305078041988428600,0,0.05829,\x3e9979106da74afb64b866218aeb47f224a312bb,\xbbaf36d9e7d8965a7d213296a270feb8e2a9068ea6fdff7f066e6520d1a44fe5
2022-04-29T10:15:00+00:00,10 ETH,1.6432524179783803,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01280664986425259000,0,0.060979,\xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,\xe8cdb241582fda1c9d69bcb7c176f60f0fa15cc3592c0916ea3a0b670bb46c54
2022-04-29T10:14:00+00:00,100 ETH,16.432524179783805,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01221326815813256000,0,0.421296,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\x66c3942aa9cbc2e0306d5474ee9245ee1f97c43926aa72c005e506cf6520fcf1
2022-04-29T10:12:00+00:00,100 ETH,16.432524179783805,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01985528719039531600,0,0.402,\xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,\x1ff2f832c29ecd56164ec0fc4d0fcae6e6f56168687df3664200ec2e31997aac
2022-04-29T10:11:00+00:00,100 ETH,16.432524179783805,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02074301669983655000,0,0.4346335,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\xf9184fc8d4e14348cf9d8c07f580117370e33a186dbec8e3ff46cde8db79caa9
2022-04-29T10:10:00+00:00,10 ETH,1.6452628582273678,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02136968401306354200,0,0.0574865,\xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,\x82320dfb719206ed579c3ad9f4a6fa4c1920961a4aa701dbc7ef75670660526f
2022-04-29T10:02:00+00:00,10 ETH,1.6453240828739781,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01772469145993975200,0,0.0645,\xd6187b4a0f51355a36764558d39b2c21ac12393d,\x708845fa85a84104324f72d9dd73e895b610549ecea6fc545b06d67801995c83
2022-04-29T09:59:00+00:00,10 ETH,1.6460916698364398,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01502839290949085200,0,0.0625,\xd6187b4a0f51355a36764558d39b2c21ac12393d,\x9d9e9411bccf2af2af32053843e1576d0d62d5a97b483fd74e394576964b0fb9
