hour,ethPlus,ethMinus
2021-12-17T16:00:00+00:00,100.000000000000000000000000000000000000,0
2021-12-17T15:00:00+00:00,40.000000000000000000000000000000000000,0
2021-12-17T14:00:00+00:00,0.000000000000000000000000000000000000,-348.000000000000000000000000000000000000
2021-12-17T13:00:00+00:00,0.683200000000000000000000000000000000,-10.000000000000000000000000000000000000
2021-12-17T10:00:00+00:00,0.000000000000000000000000000000000000,-4.0000000000000000
2021-12-17T09:00:00+00:00,0.790006186031206333000000000000000000,0.000000000000000000000000000000000000
2021-12-17T07:00:00+00:00,6.000000000000000000000000000000000000,-80.0000000000000000
2021-12-17T06:00:00+00:00,14.000000000000000000000000000000000000,-2.000000000000000000000000000000000000
2021-12-17T04:00:00+00:00,0.000000000000000000000000000000000000,-100.0000000000000000
2021-12-17T03:00:00+00:00,5.559586618580277600000000000000000000,0
2021-12-17T02:00:00+00:00,0.000000000000000000000000000000000000,-13.0000000000000000
2021-12-17T01:00:00+00:00,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000
2021-12-17T00:00:00+00:00,0.000000000000000000000000000000000000,-105.000000000000000000000000000000000000
2021-12-16T22:00:00+00:00,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000
2021-12-16T21:00:00+00:00,0.000000000000000000000000000000000000,-4.0000000000000000
2021-12-16T20:00:00+00:00,8.000000000000000000000000000000000000,0
2021-12-16T19:00:00+00:00,49.034300000000000000000000000000000000,-50.000000000000000000000000000000000000
2021-12-16T18:00:00+00:00,0.000000000000000000000000000000000000,-1.8857193977569973
2021-12-16T16:00:00+00:00,23.000000000000000000000000000000000000,0
2021-12-16T14:00:00+00:00,76.843700000000000000000000000000000000,-300.000000000000000000000000000000000000
2021-12-16T13:00:00+00:00,49.000000000000000000000000000000000000,0.000000000000000000000000000000000000
2021-12-16T12:00:00+00:00,1.000000000000000000000000000000000000,0
2021-12-16T11:00:00+00:00,96.500000000000000000000000000000000000,-3.000000000000000000000000000000000000
2021-12-16T10:00:00+00:00,8.000000000000000000000000000000000000,0
2021-12-16T09:00:00+00:00,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000
2021-12-16T06:00:00+00:00,4.210309203210996611000000000000000000,0.000000000000000000000000000000000000
2021-12-16T04:00:00+00:00,0.000000000000000000000000000000000000,-1.2500000000000000
2021-12-16T02:00:00+00:00,0.000000000000000000000000000000000000,-52.0000000000000000
2021-12-16T00:00:00+00:00,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000
2021-12-15T23:00:00+00:00,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000
2021-12-15T22:00:00+00:00,2.500000000000000000000000000000000000,0
2021-12-15T20:00:00+00:00,10.000000000000000000000000000000000000,-9884.000000000000000000000000000000000000
2021-12-15T19:00:00+00:00,305.129954721271660600000000000000000000,-1013.468040221826828425000000000000000000
2021-12-15T18:00:00+00:00,167.400000000000000000000000000000000000,-400.0000000000000000
2021-12-15T17:00:00+00:00,0.000000000000000000000000000000000000,-42.000000000000000000000000000000000000
2021-12-15T16:00:00+00:00,25.000000000000000000000000000000000000,-251.532412603985032060000000000000000000
2021-12-15T15:00:00+00:00,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000
2021-12-15T14:00:00+00:00,5.000000000000000000000000000000000000,0
2021-12-15T13:00:00+00:00,0.000000000000000000000000000000000000,-450.0000000000000000
2021-12-15T12:00:00+00:00,13.000000000000000000000000000000000000,-18.000000000000000000000000000000000000
2021-12-15T10:00:00+00:00,70.000000000000000000000000000000000000,-502.0000000000000000
2021-12-15T09:00:00+00:00,940.200000000000000000000000000000000000,-203.0000000000000000
2021-12-15T08:00:00+00:00,0.000000000000000000000000000000000000,-12.0000000000000000
2021-12-15T07:00:00+00:00,0.800000000000000000000000000000000000,-9.00000000000000000000
2021-12-15T06:00:00+00:00,5.000000000000000000000000000000000000,0.000000000000000000000000000000000000
2021-12-15T05:00:00+00:00,9950.000000000000000000000000000000000000,0
2021-12-15T03:00:00+00:00,32.852493700142940700000000000000000000,0
2021-12-15T02:00:00+00:00,0.300000000000000000000000000000000000,0
2021-12-15T01:00:00+00:00,25.000000000000000000000000000000000000,0
2021-12-15T00:00:00+00:00,2.393480000000000000000000000000000000,0.000000000000000000000000000000000000
2021-12-14T23:00:00+00:00,15.000000000000000000000000000000000000,0
2021-12-14T22:00:00+00:00,0.000000000000000000000000000000000000,-25.0000000000000000
2021-12-14T21:00:00+00:00,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000
2021-12-14T20:00:00+00:00,0.000000000000000000000000000000000000,-29.396400000000000000000000000000000000
2021-12-14T19:00:00+00:00,14.659700000000000044000000000000000000,-117.5274100000000000
2021-12-14T18:00:00+00:00,823.600000000000000000000000000000000000,0.000000000000000000000000000000000000
2021-12-14T17:00:00+00:00,0.600000000000000000000000000000000000,0
2021-12-14T16:00:00+00:00,132.000000000000000000000000000000000000,0.000000000000000000000000000000000000
2021-12-14T15:00:00+00:00,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000
2021-12-14T14:00:00+00:00,132.000000000000000000000000000000000000,-2.2000000000000000
2021-12-14T13:00:00+00:00,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000
2021-12-14T12:00:00+00:00,110.000000000000000000000000000000000000,0
2021-12-14T11:00:00+00:00,60.000000000000000000000000000000000000,0
2021-12-14T10:00:00+00:00,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000
2021-12-14T09:00:00+00:00,115.000000000000000000000000000000000000,-25.000000000000000000000000000000000000
