hour,totalLusdPaid,totalLusdClaimed,totalEthPaid,totalEthClaimed
2021-04-22T18:00:00+00:00,8005316.975325169743751590000000000000000000,7072296.731176153042375005000000000000000000,10.57401465970868257100,6.385538147990850002000000000000000000
2021-04-22T19:00:00+00:00,8014503.916217067267428490000000000000000000,7080154.351024544846980005000000000000000000,10.57747216083494053800,6.432221991048188444000000000000000000
2021-04-22T20:00:00+00:00,8015179.140437045205209890000000000000000000,7084080.362067501280457305000000000000000000,10.57747216083494053800,6.458356364809616729000000000000000000
2021-04-22T21:00:00+00:00,8019073.507842015865461190000000000000000000,7084777.828239447955522005000000000000000000,10.57747216083494053800,6.460426026231073793000000000000000000
2021-04-22T22:00:00+00:00,8020796.659549601679665890000000000000000000,7102602.379354163196486863000000000000000000,10.57747216083494053800,6.531806849516968767000000000000000000
2021-04-22T23:00:00+00:00,8023664.707668089383779690000000000000000000,7150285.001743622446760112000000000000000000,10.57747216083494053800,6.665780744320144882000000000000000000
2021-04-23T00:00:00+00:00,8040702.290582484495781680000000000000000000,7165819.160190665409417204000000000000000000,11.50468802693352445400,6.777003143712924025000000000000000000
2021-04-23T01:00:00+00:00,8041646.808257929978229672000000000000000000,7191747.943323428443390673000000000000000000,11.50468802693352445400,6.958904197693692973000000000000000000
2021-04-23T02:00:00+00:00,8065869.010628504698229672000000000000000000,7196720.145571855986035673000000000000000000,11.50468802693352445400,6.985355753561307230000000000000000000
2021-04-23T03:00:00+00:00,8066098.419338246512805872000000000000000000,7203445.428797503404483915000000000000000000,11.50468802693352445400,7.038605611085563384000000000000000000
2021-04-23T04:00:00+00:00,8069295.196474684110230472000000000000000000,7207983.774898494642003976000000000000000000,11.50468802693352445400,7.071337192937882933000000000000000000
2021-04-23T05:00:00+00:00,8069751.884323092353350768000000000000000000,7220132.761893939488092296000000000000000000,11.50468802693352445400,7.132354720635013213000000000000000000
2021-04-23T06:00:00+00:00,8069804.057011478155848854000000000000000000,7249839.026674670117093996000000000000000000,11.50468802693352445400,7.302970331370641518000000000000000000
2021-04-23T07:00:00+00:00,8070178.731359022216592554000000000000000000,7256179.736172496840355408000000000000000000,11.50468802693352445400,7.343249564500848618000000000000000000
2021-04-23T08:00:00+00:00,8070190.314443048264377054000000000000000000,7263247.394286591422940639000000000000000000,11.50468802693352445400,7.370456821680070812000000000000000000
2021-04-23T09:00:00+00:00,8074497.000502687148569593000000000000000000,7279933.489652530163649339000000000000000000,11.50468802693352445400,7.416486026757099117000000000000000000
2021-04-23T10:00:00+00:00,8075617.184296262802094593000000000000000000,7286358.302982963036944939000000000000000000,11.50468802693352445400,7.435812584262385657000000000000000000
2021-04-23T11:00:00+00:00,8076859.002033363991248093000000000000000000,7289623.172160286238092989000000000000000000,11.50468802693352445400,7.477021921185134648000000000000000000
2021-04-23T12:00:00+00:00,8076993.389347069543576193000000000000000000,7307634.881442776145576553000000000000000000,11.51978712660740030600,7.524970797069473657000000000000000000
2021-04-23T13:00:00+00:00,8077107.682572781257718781000000000000000000,7314683.247085226052527253000000000000000000,11.51978712660740030600,7.694040375030053605000000000000000000
2021-04-23T14:00:00+00:00,8088247.124218626578853481000000000000000000,7316850.591666364252735284000000000000000000,11.51978712660740030600,7.706239338771254929000000000000000000
2021-04-23T15:00:00+00:00,8088247.124218626578853481000000000000000000,7318704.274949693214861896000000000000000000,11.51978712660740030600,7.713876867575238886000000000000000000
2021-04-23T16:00:00+00:00,8088660.607954667290682181000000000000000000,7321114.260549250590062112000000000000000000,11.51978712660740030600,7.716743957952656435000000000000000000
2021-04-23T17:00:00+00:00,8090964.950023482548371181000000000000000000,7349688.588840977162294196000000000000000000,11.51978712660740030600,7.894773043487789005000000000000000000
2021-04-23T18:00:00+00:00,8091417.267686169931405181000000000000000000,7351822.764928559691424037000000000000000000,11.51978712660740030600,7.900567409874792878000000000000000000
2021-04-23T19:00:00+00:00,8100657.792136618538601181000000000000000000,7381389.132491330029061637000000000000000000,11.51978712660740030600,8.113330781485126958000000000000000000
2021-04-23T20:00:00+00:00,8108928.713894426551272681000000000000000000,7386142.657746532566971804000000000000000000,11.51978712660740030600,8.142411153566327312000000000000000000
2021-04-23T21:00:00+00:00,8110124.634870766708832281000000000000000000,7395731.071220563453054504000000000000000000,11.51978712660740030600,8.177901755324763815000000000000000000
2021-04-23T22:00:00+00:00,8110717.421887324138380581000000000000000000,7398124.205258745360925638000000000000000000,11.51978712660740030600,8.198406569419015410000000000000000000
2021-04-23T23:00:00+00:00,8111175.591790399277249081000000000000000000,7400336.941005412054279538000000000000000000,11.51978712660740030600,8.205353242296072695000000000000000000
2021-04-24T00:00:00+00:00,8111175.591796953885884907000000000000000000,7400757.681442807561066838000000000000000000,11.51978712660740030600,8.206037520003043724000000000000000000
2021-04-24T01:00:00+00:00,8129706.686998829817230207000000000000000000,7408383.786652937198461338000000000000000000,11.51978712660740030600,8.246213889932840930000000000000000000
2021-04-24T02:00:00+00:00,8130876.628354060924017607000000000000000000,7409666.696098437560906008000000000000000000,11.51978712660740030600,8.252350644077265616000000000000000000
2021-04-24T03:00:00+00:00,8148350.892723070903812507000000000000000000,7411389.227377684918564002000000000000000000,11.51978712660740030600,8.254867725695165441000000000000000000
2021-04-24T04:00:00+00:00,8150819.995580078802477907000000000000000000,7435338.005996235816456974000000000000000000,11.51978712660740030600,8.364614683889443490000000000000000000
2021-04-24T05:00:00+00:00,8152689.116953667260505407000000000000000000,7440661.790041503817599752000000000000000000,11.51978712660740030600,8.393008231466894216000000000000000000
2021-04-24T06:00:00+00:00,8156187.040994236349127307000000000000000000,7443280.944566470492880752000000000000000000,11.51978712660740030600,8.404215898592945852000000000000000000
2021-04-24T07:00:00+00:00,8156774.511187720214094507000000000000000000,7462493.347080208768940203000000000000000000,11.51978712660740030600,8.467110697110757914000000000000000000
2021-04-24T08:00:00+00:00,8162152.180385013761946707000000000000000000,7471414.628449817193755986000000000000000000,11.51978712660740030600,8.516798575243007225000000000000000000
2021-04-24T09:00:00+00:00,8179622.903324247808387307000000000000000000,7482345.439117156817498071000000000000000000,11.51978712660740030600,8.546120712334996471000000000000000000
2021-04-24T10:00:00+00:00,8187558.399701398366071307000000000000000000,7486656.782997486468077729000000000000000000,11.51978712660740030600,8.569336087297554471000000000000000000
2021-04-24T11:00:00+00:00,8188637.577790135367504207000000000000000000,7520806.576439523625845218000000000000000000,11.51978712660740030600,8.771558378781147214000000000000000000
2021-04-24T12:00:00+00:00,8193372.646635295359675136000000000000000000,7526305.954783606935437916000000000000000000,11.51978712660740030600,8.783524048436050584000000000000000000
2021-04-24T13:00:00+00:00,8193411.908329149074647836000000000000000000,7553851.491219417718711462000000000000000000,11.51978712660740030600,9.107095652345720581000000000000000000
2021-04-24T14:00:00+00:00,8193551.824329957889509136000000000000000000,7557139.662682606811418076000000000000000000,11.51978712660740030600,9.116490267422967785000000000000000000
2021-04-24T15:00:00+00:00,8193594.551726954967407736000000000000000000,7564471.622399543534535119000000000000000000,11.51978712660740030600,9.158782263203764923000000000000000000
2021-04-24T16:00:00+00:00,8195987.241069607085324636000000000000000000,7575768.173308187368210442000000000000000000,11.51978712660740030600,9.269160363940440594000000000000000000
2021-04-24T17:00:00+00:00,8199129.413856191436492036000000000000000000,7581698.630096708028427466000000000000000000,11.51978712660740030600,9.287188085357911555000000000000000000
2021-04-24T18:00:00+00:00,8202755.918580510117459536000000000000000000,7588442.370139323240450149000000000000000000,11.51978712660740030600,9.297640304432356990000000000000000000
2021-04-24T19:00:00+00:00,8211386.395767028230264808000000000000000000,7602649.920470407981714841000000000000000000,11.51978712660740030600,9.359744892856378832000000000000000000
2021-04-24T20:00:00+00:00,8218027.383729967204292960000000000000000000,7609355.219082421621735737000000000000000000,11.51978712660740030600,9.385480091554658000000000000000000000
2021-04-24T21:00:00+00:00,8222257.174147326137020966000000000000000000,7727580.024141410997167137000000000000000000,11.51978712660740030600,9.569584788270501379000000000000000000
2021-04-24T22:00:00+00:00,8224809.551414223981694166000000000000000000,7732525.917764129594636237000000000000000000,11.51978712660740030600,9.591358781977440982000000000000000000
2021-04-24T23:00:00+00:00,8225386.503881520890392466000000000000000000,7738250.312057527525810337000000000000000000,11.51978712660740030600,9.639195136206139805000000000000000000
2021-04-25T00:00:00+00:00,8226030.427083307878632566000000000000000000,7743841.843544899120926577000000000000000000,11.51978712660740030600,9.649797349629430933000000000000000000
2021-04-25T01:00:00+00:00,8226854.917306783797110081000000000000000000,7747724.424452262029313277000000000000000000,11.51978712660740030600,9.661060726490539307000000000000000000
2021-04-25T02:00:00+00:00,8227114.069715966844968685000000000000000000,7759346.718081545887705705000000000000000000,11.51978712660740030600,9.682923781644915875000000000000000000
2021-04-25T03:00:00+00:00,8231285.624280766289489085000000000000000000,7760400.449019295885907905000000000000000000,11.51978712660740030600,9.687249233352456276000000000000000000
2021-04-25T04:00:00+00:00,8231707.664463984685079285000000000000000000,7761761.369077846683017413000000000000000000,11.51978712660740030600,9.692774641766206216000000000000000000
2021-04-25T05:00:00+00:00,8234299.723366084567591585000000000000000000,7763968.730405299204906013000000000000000000,11.51978712660740030600,9.700896906267874233000000000000000000
2021-04-25T06:00:00+00:00,8234970.387536428583229585000000000000000000,7772444.908271702782449313000000000000000000,11.51978712660740030600,9.710324583196916633000000000000000000
2021-04-25T07:00:00+00:00,8236816.871151970153299185000000000000000000,7779391.153354060020263462000000000000000000,11.51978712660740030600,9.727422416028042246000000000000000000
2021-04-25T08:00:00+00:00,8237265.465265833621217685000000000000000000,7783614.602551565666307162000000000000000000,11.51978712660740030600,9.742007473625299318000000000000000000
2021-04-25T09:00:00+00:00,8239829.582468787271665485000000000000000000,7786786.386827030500880462000000000000000000,11.53308459136441332000,9.749332325033703272000000000000000000
2021-04-25T10:00:00+00:00,8250291.584501806416888785000000000000000000,7794747.603340078291718704000000000000000000,11.53308459136441332000,9.785756515685870663000000000000000000
2021-04-25T11:00:00+00:00,8252023.638162766919011385000000000000000000,7804965.454420816629682489000000000000000000,11.53308459136441332000,9.827190497003886137000000000000000000
2021-04-25T12:00:00+00:00,8252754.601140794266693085000000000000000000,7807091.881659726948827460000000000000000000,11.53308459136441332000,9.841290380730440764000000000000000000
2021-04-25T13:00:00+00:00,8257691.496703083374086485000000000000000000,7809203.723972984991675452000000000000000000,11.53308459136441332000,9.850796758175210521000000000000000000
2021-04-25T14:00:00+00:00,8258239.031634619286901185000000000000000000,7809727.089586546504778752000000000000000000,11.53308459136441332000,9.851285637458755337000000000000000000
2021-04-25T15:00:00+00:00,8269257.509879985167495985000000000000000000,7812659.665455906053057913000000000000000000,11.53308459136441332000,9.852269700830305274000000000000000000
2021-04-25T16:00:00+00:00,8271485.743053433853995385000000000000000000,7822398.945528639498495113000000000000000000,11.53308459136441332000,9.917614447327385467000000000000000000
2021-04-25T17:00:00+00:00,8277325.592025797214932617000000000000000000,7826696.582451325492417613000000000000000000,11.53308459136441332000,9.929184744876517837000000000000000000
2021-04-25T18:00:00+00:00,8281440.818848711171619417000000000000000000,7828888.183203427390794913000000000000000000,11.53308459136441332000,9.933306513868426270000000000000000000
2021-04-25T19:00:00+00:00,8281619.486457187835688217000000000000000000,7833390.401050368080673413000000000000000000,11.55980103002864232300,9.938210262311272487000000000000000000
2021-04-25T20:00:00+00:00,8288917.743463159255875817000000000000000000,7834959.303351403946682297000000000000000000,11.55980103002864232300,9.945328444937327651000000000000000000
2021-04-25T21:00:00+00:00,8289177.470209662425052917000000000000000000,7835402.229726808640190347000000000000000000,11.55980103002864232300,9.947693065825949076000000000000000000
2021-04-25T22:00:00+00:00,8289559.654439603859337417000000000000000000,7836761.763266968312188083000000000000000000,11.55980103002864232300,9.954647062249390004000000000000000000
2021-04-25T23:00:00+00:00,8291428.234846059594814317000000000000000000,7841357.381478009238845483000000000000000000,11.55980103002864232300,9.967333935438950741000000000000000000
2021-04-26T00:00:00+00:00,8294282.082158965993217517000000000000000000,7841368.592843229081220223000000000000000000,11.55980103002864232300,9.967337230136947249000000000000000000
2021-04-26T01:00:00+00:00,8295399.900152612155272917000000000000000000,7843427.703486916506658093000000000000000000,11.55980103002864232300,9.977142129350800624000000000000000000
2021-04-26T02:00:00+00:00,8298040.469281750048618017000000000000000000,7844811.298059331687771228000000000000000000,11.55980103002864232300,9.978955446376363163000000000000000000
2021-04-26T03:00:00+00:00,8298357.330685660391790817000000000000000000,7845078.865274115504946428000000000000000000,11.55980103002864232300,9.979161486573907166000000000000000000
2021-04-26T04:00:00+00:00,8314263.440484612906510917000000000000000000,7846529.968890669445012303000000000000000000,11.56021021570133437500,9.981004936775016030000000000000000000
2021-04-26T05:00:00+00:00,8323321.097825306434202117000000000000000000,7848603.530728966909620701000000000000000000,11.56021021570133437500,9.987363354294903082000000000000000000
2021-04-26T06:00:00+00:00,8324142.408411980552768117000000000000000000,7868642.230256095335846948000000000000000000,11.56021021570133437500,10.014296596130831708000000000000000000
2021-04-26T07:00:00+00:00,8328557.016157436584465984000000000000000000,7875060.133350868164260848000000000000000000,11.56021021570133437500,10.020852925163363087000000000000000000
2021-04-26T08:00:00+00:00,8332537.412082767889937984000000000000000000,7893983.256943139773021290000000000000000000,11.56021021570133437500,10.057653924018661382000000000000000000
2021-04-26T09:00:00+00:00,8332954.796375783517378484000000000000000000,7898472.944986458837986190000000000000000000,11.56021021570133437500,10.064027732055043702000000000000000000
2021-04-26T10:00:00+00:00,8335704.767310393919397384000000000000000000,7900530.937569930759250690000000000000000000,11.56021021570133437500,10.065343536717889326000000000000000000
2021-04-26T11:00:00+00:00,8336751.596072678349399584000000000000000000,7902748.487906887934472368000000000000000000,11.56021021570133437500,10.073204437360306401000000000000000000
2021-04-26T12:00:00+00:00,8339639.727187017631705884000000000000000000,7904685.992266647158644848000000000000000000,11.56021021570133437500,10.078967385810252101000000000000000000
2021-04-26T13:00:00+00:00,8340942.311128020711417984000000000000000000,7905725.780481858649756056000000000000000000,11.56021021570133437500,10.079424123629359660000000000000000000
2021-04-26T14:00:00+00:00,8341743.254700858936560884000000000000000000,7917672.010275969465195056000000000000000000,11.56021021570133437500,10.099612943327071151000000000000000000
2021-04-26T15:00:00+00:00,8343298.216972990262268384000000000000000000,7920115.367874304087313556000000000000000000,11.56047056376062352900,10.106721227112430714000000000000000000
2021-04-26T16:00:00+00:00,8343909.302073085064981984000000000000000000,7922281.719094189009061054000000000000000000,11.56047056376062352900,10.110746460439921504000000000000000000
2021-04-26T17:00:00+00:00,8344343.467959064266036884000000000000000000,7923171.048904692558193154000000000000000000,11.58037611766520120300,10.111024299907549806000000000000000000
2021-04-26T18:00:00+00:00,8348100.637828805278797184000000000000000000,7932050.374314168682686954000000000000000000,11.58037611766520120300,10.125693473045444015000000000000000000
2021-04-26T19:00:00+00:00,8354832.883780658287433584000000000000000000,7932963.383228527689334714000000000000000000,11.58037611766520120300,10.126697391629829831000000000000000000
2021-04-26T20:00:00+00:00,8364589.693110564732008484000000000000000000,7939316.990107694924105914000000000000000000,11.58037611766520120300,10.157325014264950786000000000000000000
2021-04-26T21:00:00+00:00,8365962.982539799352535784000000000000000000,7940495.606012804751234729000000000000000000,11.58037611766520120300,10.158486606880205762000000000000000000
2021-04-26T22:00:00+00:00,8369302.646724183753913684000000000000000000,7945014.425938139041608978000000000000000000,11.58037611766520120300,10.160472124340837912000000000000000000
2021-04-26T23:00:00+00:00,8369326.043451388597685584000000000000000000,7945920.677376458354059578000000000000000000,11.58037611766520120300,10.165250854376373927000000000000000000
2021-04-27T00:00:00+00:00,8369552.163709626220743184000000000000000000,7946411.313239086284640219000000000000000000,11.58037611766520120300,10.166802713394359733000000000000000000
2021-04-27T01:00:00+00:00,8370893.531326633868820584000000000000000000,7951186.095483988547507419000000000000000000,11.58037611766520120300,10.177120225592714131000000000000000000
2021-04-27T02:00:00+00:00,8371471.078947408911079284000000000000000000,7954143.206564135740552319000000000000000000,11.58037611766520120300,10.178433096683427707000000000000000000
2021-04-27T03:00:00+00:00,8372932.170283570205456984000000000000000000,7955068.380294368076240719000000000000000000,11.58037611766520120300,10.179349181622134995000000000000000000
2021-04-27T04:00:00+00:00,8372932.170283570205456984000000000000000000,7957754.418159060767503819000000000000000000,11.58037611766520120300,10.194458835400494069000000000000000000
2021-04-27T05:00:00+00:00,8374781.038360636924527884000000000000000000,7963028.870618653771579280000000000000000000,11.58037611766520120300,10.203287047067161737000000000000000000
2021-04-27T06:00:00+00:00,8376084.832583496680860884000000000000000000,7963135.944308822282154980000000000000000000,11.58037611766520120300,10.204020113363193980000000000000000000
2021-04-27T07:00:00+00:00,8376956.636469295730887137000000000000000000,7964166.014408144849235780000000000000000000,11.58037611766520120300,10.205522819415454870000000000000000000
2021-04-27T08:00:00+00:00,8380236.603574045965043737000000000000000000,7965675.484062912051389551000000000000000000,11.58037611766520120300,10.210875189200471933000000000000000000
2021-04-27T09:00:00+00:00,8381366.742651295686125337000000000000000000,8010779.313179050620314751000000000000000000,11.58037611766520120300,10.504509471635820410000000000000000000
2021-04-27T10:00:00+00:00,8381793.288386226306436737000000000000000000,8016588.598005773525944051000000000000000000,11.58037611766520120300,10.525340895997462769000000000000000000
2021-04-27T11:00:00+00:00,8381921.726907463700126537000000000000000000,8019288.839641018815998634000000000000000000,11.58037611766520120300,10.527490176313459571000000000000000000
2021-04-27T12:00:00+00:00,8390588.928251542353083137000000000000000000,8021068.683504917671763134000000000000000000,11.58037611766520120300,10.527829883636544703000000000000000000
2021-04-27T13:00:00+00:00,8394646.220279381845151837000000000000000000,8023778.935404251266848034000000000000000000,11.58037611766520120300,10.528322968009743106000000000000000000
2021-04-27T14:00:00+00:00,8404128.878600144246159037000000000000000000,8026776.136157304873923834000000000000000000,11.58037611766520120300,10.535018077087827734000000000000000000
2021-04-27T15:00:00+00:00,8404486.282992154627782637000000000000000000,8029612.941371614451833634000000000000000000,11.58037611766520120300,10.542643689376302428000000000000000000
2021-04-27T16:00:00+00:00,8408463.373805629334823937000000000000000000,8029848.845494413589569134000000000000000000,11.58037611766520120300,10.543273533302332366000000000000000000
2021-04-27T17:00:00+00:00,8411290.240217214721583156000000000000000000,8031943.551847347666683169000000000000000000,11.58037611766520120300,10.544492053503676103000000000000000000
2021-04-27T18:00:00+00:00,8412037.258375571611378356000000000000000000,8040470.219220917384574733000000000000000000,11.58037611766520120300,10.548559926108863441000000000000000000
2021-04-27T19:00:00+00:00,8424218.174250777188930698000000000000000000,8040947.456801591482986181000000000000000000,11.59133832491358151700,10.549155335357907553000000000000000000
2021-04-27T20:00:00+00:00,8425186.146161809407180498000000000000000000,8042267.490412749938772939000000000000000000,11.59133832491358151700,10.550549524024639105000000000000000000
2021-04-27T21:00:00+00:00,8428175.568794689840520662000000000000000000,8063021.919531691389086233000000000000000000,11.59133832491358151700,10.675000288972494690000000000000000000
2021-04-27T22:00:00+00:00,8430644.294953056968402462000000000000000000,8069041.535025724585599533000000000000000000,11.63851788775509016200,10.690055163001101671000000000000000000
2021-04-27T23:00:00+00:00,8431756.729324982994850793000000000000000000,8069449.129449133740361329000000000000000000,11.63851788775509016200,10.690541696262728727000000000000000000
2021-04-28T00:00:00+00:00,8433111.993317368725904895000000000000000000,8074805.785070372482859629000000000000000000,11.63851788775509016200,10.723761662458428760000000000000000000
2021-04-28T01:00:00+00:00,8439524.087717892391383513000000000000000000,8077169.899604195145069229000000000000000000,11.63851788775509016200,10.726504146114846342000000000000000000
2021-04-28T02:00:00+00:00,8440015.322224020392800213000000000000000000,8078249.451709406245162029000000000000000000,11.63851788775509016200,10.727333488648806273000000000000000000
2021-04-28T03:00:00+00:00,8443295.581024705547134313000000000000000000,8082060.740047575289134648000000000000000000,11.63851788775509016200,10.738690604117149697000000000000000000
2021-04-28T04:00:00+00:00,8443443.359655418064899513000000000000000000,8082486.446012204819832740000000000000000000,11.63851788775509016200,10.738942117790651667000000000000000000
2021-04-28T05:00:00+00:00,8460133.958153513522704113000000000000000000,8083276.821907369973823688000000000000000000,11.63851788775509016200,10.739471325596015103000000000000000000
2021-04-28T06:00:00+00:00,8460736.867556474998550428000000000000000000,8086305.951719820416681488000000000000000000,11.63851788775509016200,10.743285833767145181000000000000000000
2021-04-28T07:00:00+00:00,8461347.697570673284628733000000000000000000,8096831.835789255116405988000000000000000000,11.63851788775509016200,10.753526935180076093000000000000000000
2021-04-28T08:00:00+00:00,8464096.168045129568159233000000000000000000,8097603.689108707087975328000000000000000000,11.63851788775509016200,10.753826441901658931000000000000000000
2021-04-28T09:00:00+00:00,8464360.232688874762181233000000000000000000,8097820.735007266867742349000000000000000000,11.63851788775509016200,10.753893534499499197000000000000000000
2021-04-28T10:00:00+00:00,8464429.968099162197350333000000000000000000,8098391.282477607723750649000000000000000000,11.63851788775509016200,10.754219343454404725000000000000000000
2021-04-28T11:00:00+00:00,8465425.131194428584928133000000000000000000,8099800.720329934999900649000000000000000000,11.63851788775509016200,10.755705062116230658000000000000000000
2021-04-28T12:00:00+00:00,8465800.162923473821482933000000000000000000,8106036.839788343357847949000000000000000000,11.63851788775509016200,10.758257833496903037000000000000000000
2021-04-28T13:00:00+00:00,8474356.082098828861854633000000000000000000,8121289.350880585582303384000000000000000000,11.63851788775509016200,10.779367277730890585000000000000000000
2021-04-28T14:00:00+00:00,8483169.224299807607836033000000000000000000,8123886.592461366000866084000000000000000000,11.63851788775509016200,10.783266235819060483000000000000000000
2021-04-28T15:00:00+00:00,8485527.380153644972161133000000000000000000,8125216.926040776611884984000000000000000000,11.63851788775509016200,10.785981946430501454000000000000000000
2021-04-28T16:00:00+00:00,8487273.824696239865961133000000000000000000,8125217.265131378841267687000000000000000000,11.63851788775509016200,10.785981946430501454000000000000000000
2021-04-28T17:00:00+00:00,8493162.175742308998248034000000000000000000,8126581.687853532886344287000000000000000000,11.63851788775509016200,10.790287687985104423000000000000000000
2021-04-28T18:00:00+00:00,8498344.565455795967683734000000000000000000,8129171.454673424540216887000000000000000000,11.63851788775509016200,10.791965747842501272000000000000000000
2021-04-28T19:00:00+00:00,8500919.146241084528291866000000000000000000,8130055.143968020053846220000000000000000000,11.63851788775509016200,10.792219296736510459000000000000000000
2021-04-28T20:00:00+00:00,8501952.364819686864638073000000000000000000,8131017.122414452391597532000000000000000000,11.63851788775509016200,10.792677243977013950000000000000000000
2021-04-28T21:00:00+00:00,8503662.530649385671077073000000000000000000,8131285.313114397586222692000000000000000000,11.63851788775509016200,10.792677243977013950000000000000000000
2021-04-28T22:00:00+00:00,8503786.984614835927945373000000000000000000,8132670.613105285120507492000000000000000000,11.63851788775509016200,10.792825347812011653000000000000000000
2021-04-28T23:00:00+00:00,8503936.324935826319317273000000000000000000,8134351.710944861305049792000000000000000000,11.63851788775509016200,10.794547786554871647000000000000000000
2021-04-29T00:00:00+00:00,8504214.979171310912499573000000000000000000,8134915.865382913091475398000000000000000000,11.63851788775509016200,10.797065434577978324000000000000000000
2021-04-29T01:00:00+00:00,8506372.426027259175003673000000000000000000,8139678.188127199778690298000000000000000000,11.63893297284455488600,10.825039723109705235000000000000000000
2021-04-29T02:00:00+00:00,8509448.568384242517412073000000000000000000,8139742.432920122720991676000000000000000000,11.63893297284455488600,10.825066785314580761000000000000000000
2021-04-29T03:00:00+00:00,8510135.256234099823062773000000000000000000,8142016.545113227394214265000000000000000000,11.63893297284455488600,10.833153282224265946000000000000000000
2021-04-29T04:00:00+00:00,8510434.323353543095056756000000000000000000,8143636.505247333365214942000000000000000000,11.63893297284455488600,10.838974555622174142000000000000000000
2021-04-29T05:00:00+00:00,8517622.236962924346009756000000000000000000,8146301.928359213873649942000000000000000000,11.63893297284455488600,10.842608574807730328000000000000000000
2021-04-29T06:00:00+00:00,8521035.384957036612485656000000000000000000,8153177.826923385382323442000000000000000000,11.63893297284455488600,10.846123231576840470000000000000000000
2021-04-29T07:00:00+00:00,8521837.664356447877578756000000000000000000,8155355.088202670798768142000000000000000000,11.63893297284455488600,10.848555618403587513000000000000000000
2021-04-29T08:00:00+00:00,8521996.219698494261414856000000000000000000,8156745.022325942620303916000000000000000000,11.63893297284455488600,10.849166144445182344000000000000000000
2021-04-29T09:00:00+00:00,8525037.316639558440356056000000000000000000,8157241.130769560092222416000000000000000000,11.63893297284455488600,10.849173489111465531000000000000000000
2021-04-29T10:00:00+00:00,8525872.750155118817494456000000000000000000,8157748.354811899212470816000000000000000000,11.71063728721123731800,10.851289207071120785000000000000000000
2021-04-29T11:00:00+00:00,8525898.827080539160511573000000000000000000,8168091.776478774764127457000000000000000000,11.71063728721123731800,10.888758534893486713000000000000000000
2021-04-29T12:00:00+00:00,8527408.463971783671424073000000000000000000,8169814.423275116410542457000000000000000000,11.71063728721123731800,10.889845070706241762000000000000000000
2021-04-29T13:00:00+00:00,8529413.694097986005403173000000000000000000,8172643.315854334464397457000000000000000000,11.71063728721123731800,10.894668403995354530000000000000000000
2021-04-29T14:00:00+00:00,8545164.873173027261262673000000000000000000,8179888.977127902548179557000000000000000000,11.71063728721123731800,10.899771831310477249000000000000000000
2021-04-29T15:00:00+00:00,8549354.546658499578961273000000000000000000,8183086.541074445976606257000000000000000000,11.71063728721123731800,10.902509241882682561000000000000000000
2021-04-29T16:00:00+00:00,8550181.270855673147017073000000000000000000,8208983.572034521982999157000000000000000000,11.71063728721123731800,10.922199596298847752000000000000000000
2021-04-29T17:00:00+00:00,8551204.740095933751671073000000000000000000,8221987.804416342030315585000000000000000000,11.71063728721123731800,10.935554495150801825000000000000000000
2021-04-29T18:00:00+00:00,8551394.089480866742372173000000000000000000,8222998.071251145138538885000000000000000000,11.71063728721123731800,10.936448371609951250000000000000000000
2021-04-29T19:00:00+00:00,8551937.694420153727426673000000000000000000,8223382.136770651618042979000000000000000000,11.71063728721123731800,10.936768275529249209000000000000000000
2021-04-29T20:00:00+00:00,8551956.632562971094853173000000000000000000,8238147.570819130802887979000000000000000000,11.71063728721123731800,11.016153360352574004000000000000000000
2021-04-29T21:00:00+00:00,8552244.807305735979734373000000000000000000,8240252.178212225509437312000000000000000000,11.71063728721123731800,11.017501818257469938000000000000000000
2021-04-29T22:00:00+00:00,8552322.274515958390774373000000000000000000,8241145.716191992985634412000000000000000000,11.71063728721123731800,11.018303918203834630000000000000000000
2021-04-29T23:00:00+00:00,8553364.390286964500092973000000000000000000,8241669.494082694692043355000000000000000000,11.71063728721123731800,11.018638291624157081000000000000000000
2021-04-30T00:00:00+00:00,8554026.074989414004305973000000000000000000,8241920.610951043197475831000000000000000000,11.71063728721123731800,11.018718061656883689000000000000000000
2021-04-30T01:00:00+00:00,8554412.786662481648426673000000000000000000,8242250.029818010945402131000000000000000000,11.71063728721123731800,11.019101398584637914000000000000000000
2021-04-30T02:00:00+00:00,8558476.664200700289644273000000000000000000,8243295.056145722078302331000000000000000000,11.71063728721123731800,11.020902038110224971000000000000000000
2021-04-30T03:00:00+00:00,8559828.720774797371434273000000000000000000,8246944.652371808553166431000000000000000000,11.71063728721123731800,11.026659817406412234000000000000000000
2021-04-30T04:00:00+00:00,8560655.210571506298992873000000000000000000,8247151.344903767141917131000000000000000000,11.71063728721123731800,11.026761481736653948000000000000000000
2021-04-30T05:00:00+00:00,8564438.959432205476300673000000000000000000,8247544.253092080556622931000000000000000000,11.81941672793564456100,11.028326557207452292000000000000000000
2021-04-30T06:00:00+00:00,8565069.039087747957012673000000000000000000,8252651.798730107249087173000000000000000000,11.82064274153995131500,11.046327907967679149000000000000000000
2021-04-30T07:00:00+00:00,8566455.657559936861936773000000000000000000,8253399.974608320173309173000000000000000000,11.82118330643720582300,11.047425684447724753000000000000000000
2021-04-30T08:00:00+00:00,8567665.357493030994957189000000000000000000,8254194.345967417597653162000000000000000000,11.82118330643720582300,11.050983799142989476000000000000000000
