timestamp,owner,collateral,debt,price,collateralRatio,mode,transaction
2021-12-15T16:01:42+00:00,"<a href=""https://etherscan.io/address/0xd45c4950741a023a6bd426eb11178aef943728a0"">0xd45c4950741a023a6bd426eb11178aef943728a0</a>",70.2040968982716054,234455.918927053277,3670.3607496400000000,1.09903116499912331229235724929868,normal,"<a href=""https://etherscan.io/tx/0xad44adfd6c728a7558c1865143be69ff1b0129b65f9efd58c5dd5c803a58ce73"">0xad44adfd6c728a7558c1865143be69ff1b0129b65f9efd58c5dd5c803a58ce73</a>"
2021-12-15T16:01:42+00:00,"<a href=""https://etherscan.io/address/0x44a64a2b859cc7c68d56add1399b12ffcca8d851"">0x44a64a2b859cc7c68d56add1399b12ffcca8d851</a>",22.0283157057134267,73673.761838694571,3670.3607496400000000,1.09743093509939788655973242035897,normal,"<a href=""https://etherscan.io/tx/0xad44adfd6c728a7558c1865143be69ff1b0129b65f9efd58c5dd5c803a58ce73"">0xad44adfd6c728a7558c1865143be69ff1b0129b65f9efd58c5dd5c803a58ce73</a>"
2021-12-15T16:01:42+00:00,"<a href=""https://etherscan.io/address/0x58c3039af4a094f28e180b1cca99954390d4676f"">0x58c3039af4a094f28e180b1cca99954390d4676f</a>",22.5000000000000000,75578.985801758343,3670.3607496400000000,1.09267299621502338399751703386726,normal,"<a href=""https://etherscan.io/tx/0xad44adfd6c728a7558c1865143be69ff1b0129b65f9efd58c5dd5c803a58ce73"">0xad44adfd6c728a7558c1865143be69ff1b0129b65f9efd58c5dd5c803a58ce73</a>"
2021-12-13T14:14:21+00:00,"<a href=""https://etherscan.io/address/0x2438375ee587b54e0dbcc0704dbe90670265b4cd"">0x2438375ee587b54e0dbcc0704dbe90670265b4cd</a>",5.5576000000000000,20037.360130380506,3960.4844442700000000,1.09848743568282469851471752258549,normal,"<a href=""https://etherscan.io/tx/0xc5331f4366db54769f4f6ac8931b2ee75fef5c32c6cf207ab3233149237e6119"">0xc5331f4366db54769f4f6ac8931b2ee75fef5c32c6cf207ab3233149237e6119</a>"
2021-12-10T07:03:09+00:00,"<a href=""https://etherscan.io/address/0x6614908e5a3cbb5a27855248c85e4d6616b3fcd4"">0x6614908e5a3cbb5a27855248c85e4d6616b3fcd4</a>",1.1900000000000000,4422.3336080068665301,4073.2974609300000000,1.09607831705200783785916610679090,normal,"<a href=""https://etherscan.io/tx/0x3da5f90063cad60fd24dbe386d838817eba3ed218d5822e026bdcb2b868dc64f"">0x3da5f90063cad60fd24dbe386d838817eba3ed218d5822e026bdcb2b868dc64f</a>"
2021-12-04T11:44:40+00:00,"<a href=""https://etherscan.io/address/0xa3f5b2be5de42da0d196dda0ba3320bc8b2f5eb0"">0xa3f5b2be5de42da0d196dda0ba3320bc8b2f5eb0</a>",152.3821000000000000,535970.982341549650,3852.9239322100000000,1.09542616909113750554891265900268,normal,"<a href=""https://etherscan.io/tx/0xf7080c51a452424ba19f9fd7662e3f003d1ee4e9474d4b047853a0b43e83ae8c"">0xf7080c51a452424ba19f9fd7662e3f003d1ee4e9474d4b047853a0b43e83ae8c</a>"
2021-12-04T05:31:30+00:00,"<a href=""https://etherscan.io/address/0xb55a77d011ef1c27e3315ee2a2acc627ab4d790b"">0xb55a77d011ef1c27e3315ee2a2acc627ab4d790b</a>",67.0000000000000000,229999.835138750174,3736.2800000000000000,1.08839538884445265109444333177841,normal,"<a href=""https://etherscan.io/tx/0xd144a7faadf584e479b6f7979bd87138ab0242223db9e0c989ff68c4e0668e2c"">0xd144a7faadf584e479b6f7979bd87138ab0242223db9e0c989ff68c4e0668e2c</a>"
2021-12-04T05:30:21+00:00,"<a href=""https://etherscan.io/address/0xb56844e9e7882bfcf1892d4ae78b2dd9126fc6ae"">0xb56844e9e7882bfcf1892d4ae78b2dd9126fc6ae</a>",1.9000000000000000,6585.8197657921279824,3787.8707774300000000,1.09279554149040185167343286569105,normal,"<a href=""https://etherscan.io/tx/0xa86754126ac0255b194f4c8eda9251a2e6e1f3ee43a37a2df5538b74fbed2dbc"">0xa86754126ac0255b194f4c8eda9251a2e6e1f3ee43a37a2df5538b74fbed2dbc</a>"
2021-12-04T05:30:21+00:00,"<a href=""https://etherscan.io/address/0xd77bd66571e7ae085373bea89908e1be19db577c"">0xd77bd66571e7ae085373bea89908e1be19db577c</a>",0.92240000000000000000,3215.0510459875795160,3787.8707774300000000,1.086742311436049860307976731985348845,normal,"<a href=""https://etherscan.io/tx/0xa86754126ac0255b194f4c8eda9251a2e6e1f3ee43a37a2df5538b74fbed2dbc"">0xa86754126ac0255b194f4c8eda9251a2e6e1f3ee43a37a2df5538b74fbed2dbc</a>"
2021-12-04T05:30:21+00:00,"<a href=""https://etherscan.io/address/0x4eb99f642f4375e5dde298db421ca1c051a30b05"">0x4eb99f642f4375e5dde298db421ca1c051a30b05</a>",2.8936600000000000,10250.014059457582,3787.8707774300000000,1.06934586530685463718944532634085,normal,"<a href=""https://etherscan.io/tx/0xa86754126ac0255b194f4c8eda9251a2e6e1f3ee43a37a2df5538b74fbed2dbc"">0xa86754126ac0255b194f4c8eda9251a2e6e1f3ee43a37a2df5538b74fbed2dbc</a>"
2021-12-04T05:19:52+00:00,"<a href=""https://etherscan.io/address/0x7d4a78544682174f8cb18f5ac9dc3461aaf6a36b"">0x7d4a78544682174f8cb18f5ac9dc3461aaf6a36b</a>",93.6855000000000000,333333.722494891460,3910.8100000000000000,1.09915728751571209231482876999363,normal,"<a href=""https://etherscan.io/tx/0x3959409cd53ee4c34a536ae122501a2f4f91106bc4f65342f141fbb5926032ed"">0x3959409cd53ee4c34a536ae122501a2f4f91106bc4f65342f141fbb5926032ed</a>"
2021-12-03T15:54:34+00:00,"<a href=""https://etherscan.io/address/0xdfcaa8af5817e33bfe13a431c1d7f8723401b971"">0xdfcaa8af5817e33bfe13a431c1d7f8723401b971</a>",2.5814365673127087,10514.630326569965,4479.5482259600000000,1.09976948655180768608647675857432,normal,"<a href=""https://etherscan.io/tx/0x3f8ec730e0d7e65e7f9fe76772c8a1729cf30c0c512b6f13e5cec83dc7286da0"">0x3f8ec730e0d7e65e7f9fe76772c8a1729cf30c0c512b6f13e5cec83dc7286da0</a>"
2021-11-18T23:16:10+00:00,"<a href=""https://etherscan.io/address/0xb56844e9e7882bfcf1892d4ae78b2dd9126fc6ae"">0xb56844e9e7882bfcf1892d4ae78b2dd9126fc6ae</a>",2.9309825338061685,10578.383312665512,3966.7419521900000000,1.09907639327691106246723425406494,normal,"<a href=""https://etherscan.io/tx/0x5378b69c115526eff403adf04489e1cca3ba9218b726c1c27056f270a0dd5f92"">0x5378b69c115526eff403adf04489e1cca3ba9218b726c1c27056f270a0dd5f92</a>"
2021-11-09T19:10:53+00:00,"<a href=""https://etherscan.io/address/0x50b213dca49d8327042e7b74fe00f7796d4da281"">0x50b213dca49d8327042e7b74fe00f7796d4da281</a>",16.0000000000000000,69002.441798250498,4729.9497502200000000,1.09676112947989596781990020758212,normal,"<a href=""https://etherscan.io/tx/0x8bbb406c3835c39eed5c056803fdeab681c441280c7ec5ce36bffdc6dfa2f422"">0x8bbb406c3835c39eed5c056803fdeab681c441280c7ec5ce36bffdc6dfa2f422</a>"
2021-11-02T17:37:38+00:00,"<a href=""https://etherscan.io/address/0x6f4c245d924be26c89bd159905951421101121b6"">0x6f4c245d924be26c89bd159905951421101121b6</a>",1.9510735551004680,7968.9363482391772611,4484.2183073400000000,1.09789304022758970445467637632007,normal,"<a href=""https://etherscan.io/tx/0xdaa20999030bd2d8703031d4b07581728e08787b508a86b0225455c9953beb05"">0xdaa20999030bd2d8703031d4b07581728e08787b508a86b0225455c9953beb05</a>"
2021-11-01T21:08:36+00:00,"<a href=""https://etherscan.io/address/0x9bf29d9ecbc20c26ff6ed725527cd4eb62575917"">0x9bf29d9ecbc20c26ff6ed725527cd4eb62575917</a>",1.7705305075294897,6918.0120208505551623,4297.1235182400000000,1.09976511470862733403908822475364,normal,"<a href=""https://etherscan.io/tx/0xdfdbef2dc82f292d6c54f298a0afda93fa495408eebc0474e4f5d44058da5d33"">0xdfdbef2dc82f292d6c54f298a0afda93fa495408eebc0474e4f5d44058da5d33</a>"
2021-10-19T15:56:16+00:00,"<a href=""https://etherscan.io/address/0xe9c8ded5635a3e529ac2c6d701b7360d247f7a95"">0xe9c8ded5635a3e529ac2c6d701b7360d247f7a95</a>",2.3612635981672526,8150.5629347055480507,3792.4340556100000000,1.09868932436937331054974291177727,normal,"<a href=""https://etherscan.io/tx/0x1c009fa31e1e6cef9bcb72c81d90c19a3e37c633d4bd2faeea4bb782e6b76ac2"">0x1c009fa31e1e6cef9bcb72c81d90c19a3e37c633d4bd2faeea4bb782e6b76ac2</a>"
2021-10-18T16:37:03+00:00,"<a href=""https://etherscan.io/address/0xdcf93108b22fe8964cb8319e7a27ab92ea6b27ca"">0xdcf93108b22fe8964cb8319e7a27ab92ea6b27ca</a>",1.6590000000000000,5650.4829717703462801,3738.2104214000000000,1.09755062002417739215286033889943,normal,"<a href=""https://etherscan.io/tx/0xd3eabda951689e55758ca43c8707dd40b58eff623adab5367a58407d9462ca6d"">0xd3eabda951689e55758ca43c8707dd40b58eff623adab5367a58407d9462ca6d</a>"
2021-10-07T01:40:53+00:00,"<a href=""https://etherscan.io/address/0xaeba9f8bff0d1ace3a1bc2555aa6fdebeedb7433"">0xaeba9f8bff0d1ace3a1bc2555aa6fdebeedb7433</a>",38.0000000000000000,120799.591316877459,3487.7956516700000000,1.09715797312422497651341632521002,normal,"<a href=""https://etherscan.io/tx/0x52c490e0711f5f6e478eedd83ba0a089f2ab1404892ee7ea54fefe9e6e12f967"">0x52c490e0711f5f6e478eedd83ba0a089f2ab1404892ee7ea54fefe9e6e12f967</a>"
