day,relayer_total_fee_eth,relayer_gas_cost_eth,relayer_profit_eth,relayer_total_fee_usd,relayer_gas_cost_usd,relayer_profit_usd
2021-12-20T00:00:00+00:00,2.34948600000000000000,1.20107176857899981300,1.14841423142100018700,9032.48514366,4617.047358064237,4415.437785595763
2021-12-19T00:00:00+00:00,2.32209350000000000000,1.14022361089985696000,1.18186988910014304000,9196.307598365,4515.209680706422,4681.097917658579
2021-12-18T00:00:00+00:00,2.57250150000000000000,1.31456747326199988700,1.25793402673800011300,10048.82569478,5133.973051893534,4914.852642886466
2021-12-17T00:00:00+00:00,4.39522200000000000000,2.17914126597565921800,2.17617873402434078200,17059.44763556,8459.139924634079,8444.882238565922
2021-12-16T00:00:00+00:00,3.09216850000000000000,1.53790109232552292700,1.55426740767447707300,12450.967474554996,6193.867679130769,6257.099795424232
2021-12-15T00:00:00+00:00,2.81193300000000000000,1.39290050559133379800,1.41903249440866620200,10869.777300685,5387.295790593318,5482.481510091683
2021-12-14T00:00:00+00:00,3.06571450000000000000,1.55423508243278644700,1.51147941756721355300,11676.832688800001,5919.131665556274,5757.701023243725
2021-12-13T00:00:00+00:00,2.43993450000000000000,1.23978407206950334300,1.20015042793049665700,9527.980736755,4840.037052486177,4687.943684268823
2021-12-12T00:00:00+00:00,3.96161300000000000000,1.95085253263015193300,2.01076046736984806700,16127.739779215,7939.888068275838,8187.851710939162
2021-12-11T00:00:00+00:00,2.23870500000000000000,1.12094790552835901700,1.11775709447164098300,8970.457712805,4490.1793733185705,4480.27833948643
2021-12-10T00:00:00+00:00,2.20842550000000000000,1.08452681640061046200,1.12389868359938953800,9025.14055609,4431.906216507183,4593.234339582817
2021-12-09T00:00:00+00:00,2.52964050000000000000,1.28207878345081152200,1.24756171654918847800,10831.905241524999,5487.3832937129355,5344.521947812063
2021-12-08T00:00:00+00:00,2.37672700000000000000,1.24274985997791795800,1.13397714002208204200,10367.820477915,5422.055428625259,4945.765049289741
2021-12-07T00:00:00+00:00,3.59139110000000000000,1.79610845941164798700,1.79528264058835201300,15637.769484588,7820.934764837544,7816.834719750457
2021-12-06T00:00:00+00:00,2.33423600000000000000,1.17560369867089376700,1.15863230132910623300,9701.958014004998,4886.208296722877,4815.749717282122
2021-12-05T00:00:00+00:00,1.48396200000000000000,0.71583863120082571200,0.76812336879917428800,6180.45202876,2983.2776553330737,3197.1743734269266
2021-12-04T00:00:00+00:00,3.55503350000000000000,1.72990428473006710500,1.82512921526993289500,14282.62070476,6958.946191858955,7323.674512901044
