day,relayer_total_fee_eth,relayer_gas_cost_eth,relayer_profit_eth,relayer_total_fee_usd,relayer_gas_cost_usd,relayer_profit_usd
2021-06-18T00:00:00+00:00,0.55472000000000000000,0.14865715680605198000,0.40606284319394802000,1220.7552896000002,326.3667413300808,894.3885482699189
2021-06-17T00:00:00+00:00,0.77128000000000000000,0.16515323403902836000,0.60612676596097164000,1849.5563968,395.16283776396983,1454.39355903603
2021-06-16T00:00:00+00:00,0.52912000000000000000,0.14139236467221922400,0.38772763532778077600,1296.2830975999998,344.47220516789565,951.8108924321044
2021-06-15T00:00:00+00:00,1.29676000000000000000,0.17034776875628168000,1.12641223124371832000,3357.4408408,440.48835154735247,2916.952489252647
2021-06-14T00:00:00+00:00,0.45784000000000000000,0.11512616930000000000,0.34271383070000000000,1159.8317359999999,292.12596643434694,867.7057695656532
2021-06-13T00:00:00+00:00,0.74120000000000000000,0.08230430890200000000,0.65889569109800000000,1806.0403852,201.30970829760486,1604.730676902395
2021-06-12T00:00:00+00:00,1.16588000000000000000,0.18417347838923362000,0.98170652161076638000,2758.830281999999,434.20671291372696,2324.6235690862736
2021-06-11T00:00:00+00:00,1.22128000000000000000,0.29155425301332691900,0.92972574698667308100,2965.9663671999997,706.8201817550405,2259.1461854449594
2021-06-10T00:00:00+00:00,0.35248000000000000000,0.07160329990927683200,0.28087670009072316800,881.1088088000001,179.37281243957966,701.7359963604202
2021-06-09T00:00:00+00:00,1.04128000000000000000,0.28233408525817945600,0.75894591474182054400,2647.1122567999996,720.1423438428758,1926.969912957124
2021-06-08T00:00:00+00:00,1.16308000000000000000,0.21538268478188034400,0.94769731521811965600,2888.0424964,532.9389227684167,2355.1035736315835
2021-06-07T00:00:00+00:00,0.53152000000000000000,0.11422276082975261600,0.41729723917024738400,1467.7177559999998,315.5879481145841,1152.129807885416
2021-06-06T00:00:00+00:00,0.43176000000000000000,0.05130515870973708800,0.38045484129026291200,1158.145472,137.67408137937423,1020.4713906206258
2021-06-05T00:00:00+00:00,0.46188000000000000000,0.09746607314612116000,0.36441392685387884000,1269.1534356000002,267.5316151896839,1001.6218204103161
2021-06-04T00:00:00+00:00,1.33792000000000000000,0.32415587419893030400,0.95224412580106969600,3569.5732808,867.8563708243544,2539.9051603756457
2021-06-03T00:00:00+00:00,1.75547000000000000000,0.38702562101759014400,1.29876437898240985600,4920.1195239,1085.345649137193,3639.467105962807
2021-06-02T00:00:00+00:00,1.29876000000000000000,0.28829760173081269200,1.01046239826918730800,3517.5360227999995,784.1002262632353,2733.4357965367644
2021-06-01T00:00:00+00:00,1.02976000000000000000,0.29336525550049756800,0.73639474449950243200,2677.780048,760.3801361799696,1917.3999118200302
2021-05-31T00:00:00+00:00,1.38528000000000000000,0.35945183136991245200,1.02582816863008754800,3423.4292065000004,892.3231580618632,2531.106048438137
2021-05-30T00:00:00+00:00,0.40965000000000000000,0.12196830945076056000,0.28768169054923944000,985.7677453000001,293.0115524014543,692.7561928985458
2021-05-29T00:00:00+00:00,0.72612000000000000000,0.16586452151232142800,0.56025547848767857200,1772.4330152,403.3003677129518,1369.1326474870482
2021-05-28T00:00:00+00:00,0.49740000000000000000,0.14748779322950000000,0.24570220677050000000,1247.1778625999998,368.2631212623228,615.3664583376772
2021-05-27T00:00:00+00:00,0.30054000000000000000,0.10932828171924068000,0.19121171828075932000,837.8908588,305.47797921296785,532.4128795870322
2021-05-26T00:00:00+00:00,0.68097000000000000000,0.24085960375140828600,0.44011039624859171400,1907.3805129,673.7901496175173,1233.5903632824827
2021-05-25T00:00:00+00:00,0.84920000000000000000,0.34294567920520729600,0.50625432079479270400,2160.3902935000006,873.1419524710369,1287.2483410289635
2021-05-24T00:00:00+00:00,0.82686000000000000000,0.35989857062048842400,0.43278142937951157600,1970.8774968000005,850.157335504823,1037.400258895177
2021-05-23T00:00:00+00:00,2.99551000000000000000,1.31103908495423582400,1.51939091504576417600,6296.1734586,2742.307258686474,3229.1958104135265
2021-05-22T00:00:00+00:00,1.40193000000000000000,0.62437053871817316800,0.71727946128182683200,3299.1137388999996,1466.544062348049,1689.7108989519509
2021-05-21T00:00:00+00:00,1.96347000000000000000,0.93867475471450522000,0.74494524528549478000,5093.964055299999,2429.2790057406837,1976.6627141593167
2021-05-20T00:00:00+00:00,5.13040000000000000000,2.23184883890794878000,2.89855116109205122000,13578.3105795,5840.0650160151945,7738.245563484805
2021-05-19T00:00:00+00:00,6.64362000000000000000,3.38730872628009545600,1.95138127371990454400,18249.4528978,9270.585086277879,5532.4607289221185
2021-05-18T00:00:00+00:00,2.11182000000000000000,0.93430647841548965600,1.12578352158451034400,7238.755105399999,3196.7023681292208,3869.7918372707795
2021-05-17T00:00:00+00:00,1.00482000000000000000,0.57613222983839762400,0.42868777016160237600,3399.3308815999994,1951.5115501670841,1447.8193314329164
2021-05-16T00:00:00+00:00,1.16161000000000000000,0.46212869650451056000,0.69948130349548944000,4328.6168756,1711.6630895274648,2616.9537860725354
