day,relayer_total_fee_eth,relayer_gas_cost_eth,relayer_profit_eth,relayer_total_fee_usd,relayer_gas_cost_usd,relayer_profit_usd
2021-12-20T00:00:00+00:00,1.60653150000000000000,0.76008949475176637000,0.84644200524823363000,6201.56669531,2932.693325680284,3268.8733696297163
2021-12-19T00:00:00+00:00,2.26156350000000000000,1.10288323402684804800,1.15868026597315195200,8919.36217565,4350.080979832806,4569.281195817194
2021-12-18T00:00:00+00:00,2.60748500000000000000,1.24689489878379731200,1.36059010121620268800,10236.769783485,4894.690455257029,5342.079328227971
2021-12-17T00:00:00+00:00,3.32351350000000000000,1.63231733513766638000,1.69119616486233362000,12953.497643399998,6361.961868345748,6591.535775054252
2021-12-16T00:00:00+00:00,5.80527900000000000000,2.82881686098906941900,2.97646213901093058100,23428.407192605002,11418.636879205236,12009.770313399764
2021-12-15T00:00:00+00:00,4.21130500000000000000,2.07153375867881462400,2.13977124132118537600,16264.729279444999,7997.490648941178,8267.238630503822
2021-12-14T00:00:00+00:00,2.40804850000000000000,1.16339698923659602300,1.24465151076340397700,9159.629784375,4424.737323495153,4734.892460879848
2021-12-13T00:00:00+00:00,3.35150450000000000000,1.65818596368632798100,1.69331853631367201900,12978.135261725001,6420.7721082485195,6557.36315347648
2021-12-12T00:00:00+00:00,1.59907400000000000000,0.76240379070727881600,0.83667020929272118400,6543.843752075001,3122.5072937077157,3421.3364583672846
2021-12-11T00:00:00+00:00,2.27835450000000000000,1.11318273704714684100,1.16517176295285315900,9142.698384469999,4466.250651272248,4676.447733197752
2021-12-10T00:00:00+00:00,2.93474400000000000000,1.28947137869353007300,1.64527262130646992700,12024.891652965,5285.353737063972,6739.537915901028
2021-12-09T00:00:00+00:00,1.98064650000000000000,0.95548270916984153100,1.02516379083015846900,8541.00827514,4123.047939378632,4417.960335761368
2021-12-08T00:00:00+00:00,2.64962550000000000000,1.24632871773441875400,1.40329678226558124600,11579.855097610001,5445.829271122806,6134.025826487195
2021-12-07T00:00:00+00:00,3.41074350000000000000,1.65537579272621650600,1.69035320727378349400,14825.318526709998,7196.088774707411,7346.596117022589
2021-12-06T00:00:00+00:00,5.98566900000000000000,2.92537467860911488600,3.06029432139088511400,24846.771331955002,12149.709768188031,12697.061563766969
2021-12-05T00:00:00+00:00,3.11007250000000000000,1.52113459149230964500,1.58893790850769035500,12908.300069565,6311.9223739321005,6596.377695632898
2021-12-04T00:00:00+00:00,4.47062550000000000000,2.22638327267328623400,2.24424222732671376600,17727.53549155,8821.270966540764,8906.264525009236
2021-12-03T00:00:00+00:00,3.79392100000000000000,1.89332320487997176600,1.90059779512002823400,17046.55640387,8505.231167696114,8541.325236173887
2021-12-02T00:00:00+00:00,3.62661260000000000000,1.83062979556867434700,1.79598280443132565300,16445.169027912,8300.076469179132,8145.092558732871
2021-12-01T00:00:00+00:00,5.32000760000000000000,2.56082137681088894100,2.67597772318911105900,24996.604222383,12026.79938132198,12574.089345526021
2021-11-30T00:00:00+00:00,5.74857250000000000000,3.15137091046617912800,2.51352008953382087200,26219.529274561002,14319.246304261735,11511.489516334263
2021-11-29T00:00:00+00:00,3.01542670000000000000,1.94725957864044113700,1.01882272135955886300,13181.873179547001,8509.760163671954,4452.492440687047
2021-11-28T00:00:00+00:00,3.58728580000000000000,2.44648846796486352100,1.14079733203513647900,14721.787948956,10039.193027751538,4682.594921204461
2021-11-27T00:00:00+00:00,2.53823660000000000000,1.71240615653750375700,0.82583044346249624300,10449.515237261,7048.872716030971,3400.6425212300287
2021-11-26T00:00:00+00:00,4.30552930000000000000,2.89690913920370747100,1.40862016079629252900,17951.117352953,12074.706057720627,5876.411295232374
2021-11-25T00:00:00+00:00,4.15975560000000000000,2.76095843418702304700,1.35539636581297695300,18323.822882826,12154.146234030053,5977.754839131947
2021-11-24T00:00:00+00:00,4.42189610000000000000,3.01744743744611199800,1.40444866255388800200,18830.761213869002,12849.282322382473,5981.478891486526
2021-11-23T00:00:00+00:00,3.09655530000000000000,1.99776824806895734000,0.95039115193104266000,13212.375164976,8519.22431154685,4054.2784321761496
2021-11-22T00:00:00+00:00,3.49018520000000000000,2.35876573904141489800,1.13141946095858510200,14475.249657956001,9777.34952050855,4697.900137447451
2021-11-21T00:00:00+00:00,2.82528950000000000000,1.76642818874997064400,0.89030631125002935600,12320.019848105001,7701.979740993657,3881.5336989333423
2021-11-20T00:00:00+00:00,2.74998520000000000000,1.81618469650532823200,0.93380050349467176800,11827.17073116,7809.011145926971,4018.15958523303
2021-11-19T00:00:00+00:00,2.28898860000000000000,1.55531726927767414500,0.73367133072232585500,9556.979628799001,6496.3309815810935,3060.648647217906
2021-11-18T00:00:00+00:00,2.75401650000000000000,1.71331811993177409200,0.98246978006822590800,11452.411189738,7132.453352940221,4082.5266442957795
2021-11-17T00:00:00+00:00,2.57338400000000000000,1.80669212838947318900,0.76669187161052681100,10771.805397114,7564.826867522043,3206.9785295919555
2021-11-16T00:00:00+00:00,2.41483100000000000000,1.59169811591160684900,0.82313288408839315100,10419.237558868,6871.790839869619,3547.4467189983816
2021-11-15T00:00:00+00:00,6.87853140000000000000,4.53796093160134590900,2.28953486839865409100,32238.543168471002,21261.305271450685,10737.824283504317
2021-11-14T00:00:00+00:00,3.76493060000000000000,2.58122210782329563600,1.18370849217670436400,17343.059205385,11889.733655747055,5453.325549637946
2021-11-13T00:00:00+00:00,3.27446420000000000000,2.26165867313065971500,1.01280552686934028500,15235.525480922995,10522.370893885429,4713.154587037572
