timestamp,owner,collateral,debt,price,collateralRatio,ethRedeemed,lusdRedeemed,transaction
2021-09-28T21:48:50+00:00,0x5a6f869c915fed968733b9942c7d5cb8aaf031fd,227.9389154256716176,553661.355771840024,2882.0814869800000000,1.1865349124733710,2.3992933184027044,6914.9588548032450033,https://etherscan.io/tx/0xfb4acec3c217ab18cc544bec6901ee719aee573ab03fb861f68dfd0dd49d5e93
2021-09-28T21:48:50+00:00,0x972bd7a2dc93bfaf4c4799c847e084b1f8601231,1.8611000000000000,4521.4611451967549967,2882.0814869800000000,1.1863071876923242,1.4994236508298780,4321.4611451967549967,https://etherscan.io/tx/0xfb4acec3c217ab18cc544bec6901ee719aee573ab03fb861f68dfd0dd49d5e93
2021-09-26T19:42:54+00:00,0xb19d6b66b18fae0fca1023138b229e5f970b5180,0.75000000000000000000,2009.0000654245850600,3050.8331199700000000,1.1389371654868136,0.00295003530860893534,9.0000654245850600,https://etherscan.io/tx/0x565ce6ea98aa272bf5060b799f86e65291d12d345e6455d6547ace5451e56987
2021-09-22T20:07:45+00:00,0x80df659214996e54bf3ad6f408d493e15a08b73b,418.5127978983958901,1002164.222435481226,3030.4724085000000000,1.2655525494145022,0.59396680034151843689,1800.0000000000000000,https://etherscan.io/tx/0xeeaaa5e8e82a1b81b5259dbf0a90ce928ed3066678e6d2bff15e1b05f73718ad
2021-09-22T11:43:46+00:00,0x80df659214996e54bf3ad6f408d493e15a08b73b,422.0026076278028085,1012309.152435481226,2907.0152204900000000,1.2118511430120447,3.4898097294069184,10144.930000000000,https://etherscan.io/tx/0x30a6dc4adc175cd48e9da271c08f3b60e4bb3e1aaee79c9d12e257322f75d567
2021-09-20T23:44:34+00:00,0x51c40a161ffac755a4457b0b5871b79f57bdf8f3,1.2500000000000000,3215.0155634585313290,2954.9116402700000000,1.1488714369905234,0.41118507467367496608,1215.0155634585313290,https://etherscan.io/tx/0x77fe96e273d08808e29c978a2024185995bf6483864c37a8fb29edf3c6797bd2
2021-09-20T23:44:34+00:00,0x6236b9a8477d934dd1bfc9899bd8a11b8a670afc,4.4035000000000000,11355.448641980917,2954.9116402700000000,1.1458775270070753,3.7752224093447365,11155.448641980917,https://etherscan.io/tx/0x77fe96e273d08808e29c978a2024185995bf6483864c37a8fb29edf3c6797bd2
2021-09-20T14:47:37+00:00,0x80df659214996e54bf3ad6f408d493e15a08b73b,384.2766000000000000,1000000.217273961695,3074.5400000000000000,1.1814735210605674,2.5339923721971915,7790.8609080151531840,https://etherscan.io/tx/0x78775f35257c0f28574279f9b33e5113151a38a619914d14e8c6c7918739fb62
2021-09-20T14:47:37+00:00,0x83f6105a4067d024be4aaea2090a600b889b304b,2.6000000000000000,6776.8090919848468160,3074.5400000000000000,1.1795822918273635,2.1391197031051301,6576.8090919848468160,https://etherscan.io/tx/0x78775f35257c0f28574279f9b33e5113151a38a619914d14e8c6c7918739fb62
2021-09-20T04:50:42+00:00,0x7a082f34519306057d644f87c7c95474717b643d,798.4665362821523255,2300145.050023963169,3202.6743389500000000,1.1117682714116211,0.17563758923563220252,562.5100000000000000,https://etherscan.io/tx/0x141e531509ec39d73e335bda3bf75fafff2e9c86a88f01c4294f19fa14fed680
2021-09-19T23:37:23+00:00,0x7a082f34519306057d644f87c7c95474717b643d,799.7032491596513905,2304245.050023963169,3315.2400000000000000,1.1505756298430461,1.2367128774990649,4100.0000000000000000,https://etherscan.io/tx/0x64d0ead09f8fa0b8b12180dba1febb21c772c0a239966a968a45577bbac080d5
2021-09-19T18:43:10+00:00,0x7a082f34519306057d644f87c7c95474717b643d,800.0000000000000000,2305245.020023963169,3369.7292948700000000,1.1694129745340377,0.29675084034860954884,999.9700000000000000,https://etherscan.io/tx/0x551d8376399cd95bf1abe93d68e6f93785098cd76ec353938ed9b2b8cf0bc4ca
2021-09-17T14:43:04+00:00,0x0561a78021d8966ddd20c28c6c4318d8675ee1f0,1215.2131726070195395,3391074.890000000000,3466.5573307600000000,1.2422627835084411,0.13580620629654703654,470.7800000000000000,https://etherscan.io/tx/0x742f3a4309c3f71e29dfc63ea72905f8d6af61cb87d2d1adfa93534741e9369c
2021-09-17T12:44:48+00:00,0x0561a78021d8966ddd20c28c6c4318d8675ee1f0,1218.5000000000000000,3451405.108605209486,3447.1596371800000000,1.2170011591601577,3.2868273929804605,11330.218723459810,https://etherscan.io/tx/0x78577c93241515de87c0ea6a088cb705809092347dc2c2a3e4797f910bd2e713
2021-09-17T12:44:48+00:00,0x916134e688a4a866ff57f4f53f16703f9b8afa99,2.8000000000000000,8042.7989640838807163,3447.1596371800000000,1.2000855706087416,2.2751481769204627,7842.7989640838807163,https://etherscan.io/tx/0x78577c93241515de87c0ea6a088cb705809092347dc2c2a3e4797f910bd2e713
2021-09-17T12:44:48+00:00,0xc8f2b25b36fdc3ff6e3b1fadd879ec4bd9cefb1c,4.0000000000000000,12116.202312456310,3447.1596371800000000,1.1380330398201017,3.4568176605260253,11916.202312456310,https://etherscan.io/tx/0x78577c93241515de87c0ea6a088cb705809092347dc2c2a3e4797f910bd2e713
2021-09-16T17:22:42+00:00,0x50122d4a56d4c66f93bad3a978b18857901afea6,7.7322000000000000,22297.439009729469,3606.0670906400000000,1.2504948189825727,4.9915876625593740,18000.000000000000,https://etherscan.io/tx/0x8be224ff740725cf59d9ab5e230b39ae46e83ee67e54d75e466d9dbebf074403
