evt_block_time,torn_balance,torn_price,tvl
2022-02-16T11:18:00+00:00,52633.3957007125260421,39.67,2087966.807447266
2022-02-16T11:40:00+00:00,53633.3957007125260421,39.55,2121200.7999631804
2022-02-16T11:53:00+00:00,54241.7690340591327565,39.27,2130074.2699675024
2022-02-16T12:01:00+00:00,54381.7690340591327565,39.21,2132309.163825459
2022-02-16T12:19:00+00:00,54522.7868240591327565,38.03,2073501.582918969
2022-02-16T12:48:00+00:00,54556.7868240591327565,37.6,2051335.1845846234
2022-02-16T15:06:00+00:00,54557.78682405913275650000,36.33,1982084.3953180683
2022-02-16T17:32:00+00:00,54712.68373327339128810000,36.6,2002484.2246378062
2022-02-16T18:27:00+00:00,54812.68373327339128810000,36.96,2025876.7907817846
2022-02-16T21:53:00+00:00,55076.98685327339128810000,38.46,2118260.9143768945
2022-02-16T22:16:00+00:00,55195.52372327339128810000,38.74,2138274.589039611
2022-02-16T22:20:00+00:00,55236.32324954429709270000,38.74,2139855.162687346
2022-02-16T22:49:00+00:00,56042.07379549211447130000,38.01,2130159.224966655
2022-02-17T03:46:00+00:00,56107.11389249211447130000,41.51,2329006.297677348
2022-02-17T05:31:00+00:00,56207.11389249211447130000,47.99,2697379.395700697
2022-02-17T05:40:00+00:00,56240.99818921166196460000,48.99,2755246.5012894794
2022-02-17T09:05:00+00:00,57047.97301233464438810000,46.49,2652160.265343438
2022-02-17T09:14:00+00:00,57143.03454136539476980000,46.69,2668008.28273635
2022-02-17T12:35:00+00:00,57243.03454136539476980000,47.22,2703016.091043274
2022-02-17T18:20:00+00:00,57343.03454136539476980000,43.76,2509331.1915301494
2022-02-17T20:34:00+00:00,57368.03454136539476990000,41.35,2372168.228285459
2022-02-18T04:49:00+00:00,59243.50967136539476990000,45.07,2670104.9808884384
2022-02-18T05:30:00+00:00,59750.18820926767301820000,43.85,2620045.7529763877
2022-02-18T10:02:00+00:00,59789.39935447767301820000,41.02,2452561.1615206744
2022-02-19T01:55:00+00:00,61235.27484447767301820000,44.53,2726806.788824591
2022-02-19T05:49:00+00:00,61285.27484447767301820000,42.49,2604011.3281418565
2022-02-19T14:08:00+00:00,61296.06484447767301820000,39.59,2426711.2071928713
2022-02-19T14:16:00+00:00,62544.66641447767301820000,39.53,2472390.6633643024
2022-02-19T18:28:00+00:00,62564.66641447767301820000,38.48,2407488.363629101
2022-02-19T23:47:00+00:00,63016.58168466922659070000,37.22,2345477.1703033885
2022-02-20T12:24:00+00:00,63155.54244466922659070000,36.17,2284335.970223686
2022-02-20T17:06:00+00:00,63225.54244466922659070000,36.76,2324170.9402660406
2022-02-21T11:11:00+00:00,65421.65727733268434890000,42.34,2769952.969122266
2022-02-21T12:44:00+00:00,65422.65727733268434890000,39.75,2600550.6267739744
2022-02-21T16:53:00+00:00,75422.65727733268434890000,39.41,2972406.923299681
2022-02-21T18:49:00+00:00,78635.14962114664995380000,37.91,2981058.522137669
2022-02-21T20:09:00+00:00,79335.14962114664995380000,38.37,3044089.6909633963
2022-02-21T21:41:00+00:00,79435.89127160639915910000,37.93,3013003.3559320304
2022-02-21T23:20:00+00:00,80836.96804160639915910000,36.64,2961866.509044458
2022-02-22T06:22:00+00:00,83436.96804160639915910000,35.21,2937815.644744961
2022-02-22T06:57:00+00:00,83452.39804160639915910000,35.28,2944200.6029078737
2022-02-22T07:02:00+00:00,84368.29804160639915910000,35.33,2980731.9698099536
2022-02-22T09:04:00+00:00,84550.71485467555387930000,36.19,3059890.3705907078
2022-02-22T10:22:00+00:00,84874.76485467555387930000,37.29,3164979.9814308514
2022-02-22T10:32:00+00:00,84905.24364467555387930000,37.53,3186493.793984674
2022-02-22T12:13:00+00:00,85909.14364467555387930000,37.99,3263688.3670612243
2022-02-22T12:15:00+00:00,86908.44364467555387930000,37.99,3301651.7740612244
2022-02-22T12:31:00+00:00,87288.71806125669002690000,38.36,3348395.2248298065
2022-02-22T13:22:00+00:00,87348.99758591669002690000,37.26,3254623.6500512557
2022-02-22T15:32:00+00:00,88416.99758591669002690000,38.34,3389907.687444046
2022-02-22T16:28:00+00:00,88578.58168132476163250000,37.51,3322582.5988664916
2022-02-22T17:25:00+00:00,88639.04001132476163250000,37.24,3300917.8500217344
2022-02-23T06:33:00+00:00,91641.24170524541269140000,36.51,3345821.73465851
2022-02-23T08:49:00+00:00,91847.97513524541269140000,37.36,3431440.351052769
2022-02-23T12:17:00+00:00,91467.70071866427654380000,37.82,3459308.4411798827
2022-02-23T13:17:00+00:00,94474.68001866427654380000,38.19,3607988.0299127884
2022-02-23T13:22:00+00:00,97054.99661866427654380000,38.14,3701677.5710358554
2022-02-23T13:26:00+00:00,98442.27749866427654380000,38.12,3752619.618249082
2022-02-23T13:39:00+00:00,98452.27749866427654380000,38.05,3746109.1588241756
2022-02-23T13:40:00+00:00,100453.74897798443826930000,38.05,3822265.1486123074
2022-02-23T14:32:00+00:00,100454.47649798443826930000,37.78,3795170.122093852
2022-02-23T15:24:00+00:00,100463.76649798443826930000,36.82,3699075.882455787
2022-02-23T15:35:00+00:00,110501.24029700682360790000,36.87,4074180.729750641
2022-02-23T15:42:00+00:00,111182.39756900682360790000,36.87,4099294.998369281
2022-02-23T18:29:00+00:00,111466.81482071151505280000,35.98,4010575.9972492
2022-02-23T18:48:00+00:00,112708.93162176371831980000,36.09,4067665.3422294534
2022-02-24T00:50:00+00:00,112976.34626176371831980000,33.77,3815211.2132597608
2022-02-24T10:36:00+00:00,112156.34626176371831980000,28.85,3235710.589651883
2022-02-24T11:37:00+00:00,112237.55604034649068890000,28.37,3184179.4648646303
2022-02-24T13:13:00+00:00,111737.55604034649068890000,28.14,3144294.8269753503
2022-02-24T15:59:00+00:00,115202.69943120028636560000,29.93,3448016.793975825
2022-02-24T16:26:00+00:00,114619.47371376247552990000,30.69,3517671.6482753707
2022-02-24T20:54:00+00:00,114669.20371376247552990000,30.97,3551305.2390152235
2022-02-25T01:59:00+00:00,115066.77371376247552990000,31.33,3605042.020452178
2022-02-25T04:29:00+00:00,115366.77371376247552990000,31.45,3628285.03329783
2022-02-25T05:38:00+00:00,119377.75928376247552990000,31.16,3719810.9792820388
2022-02-25T07:19:00+00:00,119507.94365703772883260000,33.94,4056099.60771986
2022-02-25T07:31:00+00:00,119807.96585714369563380000,34.38,4118997.8661686005
2022-02-25T07:38:00+00:00,119837.96585714369563380000,34.43,4126021.164461457
2022-02-25T07:46:00+00:00,120158.65400714369563380000,34.62,4159892.6017273143
2022-02-25T07:51:00+00:00,120333.35700714369563380000,34.89,4198430.825979244
2022-02-25T07:53:00+00:00,120476.77081425489458820000,34.89,4203434.533709354
2022-02-25T07:59:00+00:00,120662.77081425489458820000,35,4223196.978498922
2022-02-25T08:00:00+00:00,130662.93081425489458820000,35,4573202.578498921
2022-02-25T08:01:00+00:00,130519.51700714369563380000,35.09,4579929.851780673
2022-02-25T08:46:00+00:00,130696.89698381899429520000,34.75,4541717.17018771
2022-02-25T10:03:00+00:00,131276.10690761846166190000,35.8,4699684.627292741
2022-02-25T10:16:00+00:00,131476.88301471667964670000,36.45,4792332.385886423
2022-02-25T11:55:00+00:00,131495.41434471667964670000,36.16,4754874.182704954
2022-02-25T13:15:00+00:00,132078.64006215449048240000,36.91,4875022.604694122
2022-02-25T13:22:00+00:00,132381.85908115449048240000,36.99,4896804.967411905
2022-02-25T14:30:00+00:00,132490.88908115449048240000,36.73,4866390.3559508035
2022-02-25T14:56:00+00:00,135717.09323419449048240000,36.66,4975388.63796557
2022-02-25T16:24:00+00:00,135982.24830325038801960000,36.69,4989188.690246256
2022-02-25T16:48:00+00:00,142693.56591325038801960000,39.61,5652092.1458238475
2022-02-25T17:59:00+00:00,142857.80491325038801960000,40.54,5791455.41118317
2022-02-25T18:28:00+00:00,143427.14416325038801960000,42.23,6056928.298014064
2022-02-25T19:02:00+00:00,145427.14416325038801960000,41.93,6097760.154765089
2022-02-25T19:49:00+00:00,142846.82756325038801960000,41.93,5989567.4797270885
2022-02-25T21:04:00+00:00,142857.82756325038801960000,41.24,5891456.808708446
2022-02-25T21:12:00+00:00,143262.22737167247890240000,41.63,5964006.525482726
2022-02-26T02:47:00+00:00,144336.93999267247890380000,41.76,6027510.614094002
2022-02-26T04:10:00+00:00,145446.93999267247890380000,40.91,5950234.31510023
2022-02-26T06:01:00+00:00,149257.95102267247890380000,40.18,5997184.47209098
2022-02-26T07:05:00+00:00,149409.95502267247890380000,40.09,5989845.09685894
2022-02-26T07:48:00+00:00,149383.25379267247890380000,39.79,5943959.668410438
2022-02-26T08:06:00+00:00,149655.02221850454597220000,39.92,5974228.486962701
2022-02-26T09:35:00+00:00,149661.56694236863348190000,39.65,5934081.129264916
2022-02-26T10:04:00+00:00,149733.07913000440879130000,39.34,5890499.332974374
2022-02-26T10:28:00+00:00,150266.43640648625590760000,39.57,5946042.888604661
2022-02-26T13:31:00+00:00,150335.02088594406011160000,40.48,6085561.645463015
2022-02-26T13:39:00+00:00,150367.96685594406011160000,40.43,6079376.899985818
2022-02-26T14:07:00+00:00,151059.35410594406011160000,40.42,6105819.0929622585
2022-02-26T14:21:00+00:00,151105.71434594406011160000,40.79,6163602.088171058
2022-02-26T14:27:00+00:00,151181.71434594406011160000,40.9,6183332.116749112
2022-02-26T15:04:00+00:00,151330.98705594406011160000,40.68,6156144.553435803
2022-02-26T15:15:00+00:00,153234.29854303604121400000,40.95,6274944.525337326
2022-02-26T17:29:00+00:00,156365.33811710081792200000,39.45,6168612.588719628
2022-02-26T17:45:00+00:00,156395.65706710081792200000,40.35,6310564.762657518
2022-02-26T17:58:00+00:00,156432.41706710081792200000,40.31,6305790.731974835
2022-02-26T18:18:00+00:00,156624.59846710081792200000,40.21,6297875.104362124
2022-02-26T19:26:00+00:00,157658.94774181909936450000,39.72,6262213.404305055
2022-02-26T20:25:00+00:00,158010.51544243066939080000,39.57,6252476.096056982
2022-02-26T21:42:00+00:00,158224.40294643066939080000,40.32,6379607.926800084
2022-02-26T21:46:00+00:00,158571.86446643066939080000,40.29,6388860.419352492
2022-02-27T06:36:00+00:00,164571.49146643066939080000,37.86,6230676.666919065
2022-02-27T07:41:00+00:00,164601.27737643066939080000,38.05,6263078.604173186
2022-02-27T07:42:00+00:00,164721.07225645754263640000,38.05,6267636.79935821
2022-02-27T08:26:00+00:00,164775.32809571088137660000,37.69,6210382.115927343
2022-02-27T10:00:00+00:00,164827.26809571088137660000,39.55,6518918.453185365
2022-02-27T11:50:00+00:00,164833.93632571088137660000,40.7,6708741.208456433
2022-02-27T11:52:00+00:00,165142.29891571088137660000,40.7,6721291.565869434
2022-02-27T12:38:00+00:00,165164.19741571088137660000,40.17,6634645.8101891065
2022-02-27T13:58:00+00:00,165214.43294571088137660000,38.81,6411972.142623039
2022-02-27T14:09:00+00:00,185499.84292729088137660000,38.83,7202958.900866705
2022-02-27T14:52:00+00:00,185528.94392729088137660000,38.64,7168838.393350519
2022-02-27T15:42:00+00:00,185539.21292729088137660000,38.64,7169235.187510519
2022-02-27T15:59:00+00:00,186849.51059729088137660000,38.89,7266577.467128643
2022-02-27T17:05:00+00:00,186952.88056546088137660000,38.64,7223859.305049409
2022-02-27T17:31:00+00:00,186848.99626874133388330000,38.53,7199291.826234603
2022-02-27T18:49:00+00:00,187289.26365651043756710000,38.11,7137593.837949613
2022-02-27T20:11:00+00:00,187859.47821531402107480000,36.43,6843720.7913838895
2022-02-27T21:46:00+00:00,187869.63821531402107480000,36.33,6825303.956362358
2022-02-27T22:03:00+00:00,188170.99302531402107480000,36.45,6858832.695772697
2022-02-28T01:40:00+00:00,188925.27302531402107480000,37.08,7005349.123778644
2022-02-28T02:17:00+00:00,189077.22202531402107480000,36.97,6990184.89827586
2022-02-28T02:18:00+00:00,188002.50940431402107340000,36.97,6950452.772677489
2022-02-28T02:24:00+00:00,188854.39541763402107340000,36.94,6976281.366727401
2022-02-28T02:27:00+00:00,189157.11895763402107340000,36.89,6978006.11834712
2022-02-28T02:31:00+00:00,189268.52895763402107340000,36.78,6961296.495061779
2022-02-28T08:30:00+00:00,189427.02021734376288660000,38.57,7306200.169782949
2022-02-28T08:48:00+00:00,189516.39417641975659460000,38.44,7285010.192141576
2022-02-28T10:13:00+00:00,189620.19806506139719030000,37.96,7197982.71854973
2022-02-28T10:24:00+00:00,189646.19806506139719030000,38.15,7235002.4561820915
2022-02-28T10:42:00+00:00,189791.99648506139719030000,38.24,7257645.945588748
2022-02-28T10:44:00+00:00,189820.61804106139719030000,38.24,7258740.433890188
2022-02-28T11:05:00+00:00,193404.04254106139719030000,38.35,7417045.031449705
2022-02-28T13:41:00+00:00,213385.32254106139719030000,37.36,7972075.650134054
2022-02-28T13:57:00+00:00,213393.72215889414119190000,37.38,7976657.334299464
2022-02-28T14:49:00+00:00,213524.93215889414119190000,38.23,8163058.156434522
2022-02-28T15:00:00+00:00,213569.31257889414119190000,38.82,8290760.714312671
2022-02-28T15:06:00+00:00,241569.31257889414119190000,38.91,9399461.95244477
2022-02-28T16:40:00+00:00,241648.59717889414119190000,38.21,9233392.898205547
2022-02-28T18:20:00+00:00,242248.02117889414119190000,37.75,9144862.799503254
2022-02-28T19:18:00+00:00,242653.67063066551834350000,37.48,9094659.575237343
2022-02-28T20:17:00+00:00,242911.12440034397286680000,37.66,9148032.944916954
2022-02-28T21:08:00+00:00,244498.72167000112927940000,37.62,9198041.909225442
2022-03-01T01:39:00+00:00,246561.45464168948488220000,38.52,9497547.23279788
2022-03-01T02:47:00+00:00,246612.86124443528051220000,38.2,9420611.299537428
2022-03-01T03:07:00+00:00,246763.32556370442427860000,38.16,9416488.50351096
2022-03-01T03:49:00+00:00,246777.82206370442427860000,38.11,9404702.798847776
2022-03-01T06:03:00+00:00,246822.30269370442427860000,38.5,9502658.653707622
2022-03-01T07:18:00+00:00,246877.86571109848836840000,38.72,9559110.960333733
2022-03-01T07:29:00+00:00,247532.37898109848836840000,38.61,9557225.152460212
2022-03-01T08:31:00+00:00,262748.90898109848836840000,38.34,10073793.170335317
2022-03-01T09:34:00+00:00,262768.90898109848836840000,38.23,10045655.390347395
