hour,3crvBalance,lusdBalance,3crvPerLusd
2022-04-02T00:00:00+00:00,70803136.989808655741196435000000000000000000,31412920.997165145102735768000000000000000000,225.394948136781916799899547724241243322
2022-04-02T04:00:00+00:00,66651807.436616606009196435000000000000000000,35643690.227934375764735768000000000000000000,186.994688289544181714099882618355125262
2022-04-02T05:00:00+00:00,66422283.517843592839196435000000000000000000,35877684.411239001110735768000000000000000000,185.135369263229894043377173981976200805
2022-04-02T06:00:00+00:00,66459672.776575898509196435000000000000000000,35839596.934631731943735768000000000000000000,185.436440308724698785530463615873469347
2022-04-02T08:00:00+00:00,66450845.033491260297071035000000000000000000,35848596.711862982029431068000000000000000000,185.365261484562972135390227648755087343
2022-04-02T10:00:00+00:00,66501037.097073986808071035000000000000000000,35797467.574648772052431068000000000000000000,185.770227903409068921351781093972265968
2022-04-02T15:00:00+00:00,66604634.845493695877071035000000000000000000,35691936.652327826165431068000000000000000000,186.609753049502135150568872158569091777
2022-04-02T21:00:00+00:00,65652889.486517857630071035000000000000000000,36662299.250987202093431068000000000000000000,179.074664785924545609342055491362687528
2022-04-02T23:00:00+00:00,65617747.212227568895205935000000000000000000,36697299.250987202093431068000000000000000000,178.808110001343958547707405387516049196
2022-04-03T04:00:00+00:00,65649196.359765935025000135000000000000000000,36665259.239083598801166468000000000000000000,179.050135529347896718987286622553514226
2022-04-03T05:00:00+00:00,65648177.392750678687175135000000000000000000,36665259.239083598801166468000000000000000000,179.047356421722850493893167261552139545
2022-04-03T06:00:00+00:00,65647392.369694515965014935000000000000000000,36666059.650027629829431068000000000000000000,179.041306855139660902503617820157953516
2022-04-03T07:00:00+00:00,65558816.503202862377278835000000000000000000,36756059.650027629829431068000000000000000000,178.361927604374157339555251890884517982
2022-04-03T10:00:00+00:00,65546944.697102805438586951000000000000000000,36768164.317919816179038321000000000000000000,178.270919729209827106956194204344071044
2022-04-03T11:00:00+00:00,65548415.750726880529742551000000000000000000,36766665.608729031178967821000000000000000000,178.282187588870100824601785456323775400
2022-04-03T13:00:00+00:00,65681827.505208239139113451000000000000000000,36637623.490799577461967821000000000000000000,179.274257572143641733942745732860600188
2022-04-03T16:00:00+00:00,65644979.629314883738885151000000000000000000,36672138.366228776790967821000000000000000000,179.005050029389828927320235742886279432
2022-04-03T17:00:00+00:00,65672921.806219297512885151000000000000000000,36643671.249219305768967821000000000000000000,179.220366211582745199783228781175582409
2022-04-03T18:00:00+00:00,65644711.951143811599885151000000000000000000,36672434.081082105927967821000000000000000000,179.002876672992334028823682363472776355
2022-04-03T20:00:00+00:00,65586168.701968254016885151000000000000000000,36732125.249104572232967821000000000000000000,178.552610983398145944173067425864931825
2022-04-03T22:00:00+00:00,65585132.902141057489486051000000000000000000,36733181.363153287107924521000000000000000000,178.544657631884002487313770674686547923
2022-04-03T23:00:00+00:00,65467441.988799329278486051000000000000000000,36853181.363153287107924521000000000000000000,177.643936201001307367864687583277945935
2022-04-04T04:00:00+00:00,65456742.441922159003486051000000000000000000,36853181.363153287107924521000000000000000000,177.614903302126889041818883749433437691
2022-04-04T05:00:00+00:00,65481034.379272560669486051000000000000000000,36828432.450398878966924521000000000000000000,177.800221248795923117763164940043845849
2022-04-04T08:00:00+00:00,65479405.548753019195342451000000000000000000,36828432.450398878966924521000000000000000000,177.795798496017250799568946477426543324
2022-04-04T11:00:00+00:00,65629561.451271036221006951000000000000000000,36828432.450398878966924521000000000000000000,178.203515828869387239004199137762385415
2022-04-04T12:00:00+00:00,64767171.804083917915006951000000000000000000,37742712.518834954382924521000000000000000000,171.601794046368019484803716690645714618
2022-04-04T13:00:00+00:00,65747081.067042991191006951000000000000000000,37742712.518834954382924521000000000000000000,174.198081375928828718712308602954995909
2022-04-04T15:00:00+00:00,61758980.437790280109006951000000000000000000,37742712.518834954382924521000000000000000000,163.631536570060656981020033654662440534
2022-04-04T16:00:00+00:00,61646221.532763697205006951000000000000000000,37857712.518834954382924521000000000000000000,162.836625435552909028845556838913476450
2022-04-04T18:00:00+00:00,63926817.567501467753006951000000000000000000,35534193.312491511006924521000000000000000000,179.902262041865340132376517233649366452
2022-04-04T20:00:00+00:00,64645223.181124848640006951000000000000000000,34802332.472643999556924521000000000000000000,185.749685691148814467216903644903474399
2022-04-05T04:00:00+00:00,64631573.899686550306006951000000000000000000,34802332.472643999556924521000000000000000000,185.710466246736497547403540107344158061
2022-04-05T06:00:00+00:00,64474273.124710118259006951000000000000000000,34802332.472643999556924521000000000000000000,185.258482819763386951194530642933513733
2022-04-05T09:00:00+00:00,64471849.580676811743949151000000000000000000,34802332.472643999556924521000000000000000000,185.251519079516345992458115058926820048
2022-04-05T11:00:00+00:00,64506345.023199042005949151000000000000000000,34767192.374338452810924521000000000000000000,185.537975941971538823346825385198034119
