time,open,high,low,close
1625961600,11.051,12.89,10.768,12.425
1626048000,12.424,13.65,12.039,12.097
1626134400,12.092,12.238,10.791,10.997
1626220800,10.992,11.118,10.012,10.454
1626307200,10.446,10.807,9.43,9.582
1626393600,9.589,10.234,8.841,8.904
1626480000,8.903,9.223,8.671,8.846
1626566400,8.842,9.499,8.824,8.881
1626652800,8.879,8.929,8.06,8.189
1626739200,8.19,8.32,7.25,7.548
1626825600,7.555,8.611,7.142,8.485
1626912000,8.485,8.95,8.218,8.52
1626998400,8.527,8.958,8.075,8.744
1627084800,8.744,8.788,8.345,8.615
1627171200,8.618,8.644,8.015,8.381
1627257600,8.381,10.471,8.344,9.334
1627344000,9.327,9.853,8.778,9.35
1627430400,9.348,9.473,8.916,9.105
1627516800,9.111,10.212,8.843,9.983
1627603200,9.978,10.248,8.968,9.595
1627689600,9.595,10.23,9.451,10.138
1627776000,10.137,10.41,9.316,9.454
1627862400,9.448,9.849,9.264,9.49
1627948800,9.493,9.583,8.824,9.051
1628035200,9.051,9.799,8.909,9.653
1628121600,9.653,10.88,9.349,10.522
1628208000,10.53,10.67,9.959,10.185
1628294400,10.184,11.1,10.044,10.574
1628380800,10.579,10.8,9.46,9.691
1628467200,9.685,10.335,9.302,10.154
1628553600,10.159,10.564,9.797,10.268
1628640000,10.269,11.503,10.155,10.655
1628726400,10.656,11.178,9.983,10.413
1628812800,10.416,12.179,10.286,12.096
1628899200,12.096,13.2,11.674,12.998
1628985600,12.992,13.49,11.981,12.848
1629072000,12.849,13.363,11.982,12.125
1629158400,12.127,13.109,11.117,11.253
1629244800,11.251,11.895,10.759,11.324
1629331200,11.337,12.504,11.032,12.399
1629417600,12.399,13,12.125,12.59
1629504000,12.592,14.533,12.292,13.064
1629590400,13.062,13.92,12.726,13.514
1629676800,13.519,14.35,13.3,13.627
1629763200,13.63,13.841,12.074,12.207
1629849600,12.208,12.773,11.75,12.421
1629936000,12.412,12.625,11.129,11.415
1630022400,11.427,12.324,11.053,12.238
1630108800,12.235,12.4,11.812,11.99
1630195200,11.988,12.169,11.271,11.647
1630281600,11.647,11.959,10.942,11.106
1630368000,11.102,11.879,10.905,11.573
1630454400,11.57,12.53,11.295,12.51
1630540800,12.508,13,12.114,12.53
1630627200,12.532,12.928,12.078,12.442
1630713600,12.453,12.908,12.24,12.369
1630800000,12.373,13.12,12.203,12.933
1630886400,12.936,13.92,12.4,13.574
1630972800,13.57,14.3,9,10.746
1631059200,10.75,11.347,9.865,11.073
1631145600,11.083,11.579,10.767,11.333
1631232000,11.335,11.853,10.208,10.561
1631318400,10.56,11.075,10.474,10.826
1631404800,10.826,11.443,10.575,10.947
1631491200,10.948,12.942,10.057,12.854
1631577600,12.862,13.983,12.194,13.819
1631664000,13.818,15.354,13.05,15.015
1631750400,15.015,15.85,13.85,14.62
1631836800,14.614,14.96,12.439,12.782
1631923200,12.784,13.599,12.35,12.586
1632009600,12.578,13.35,12.01,12.825
1632096000,12.826,12.884,10.074,10.64
1632182400,10.639,11.059,9.241,9.518
1632268800,9.524,10.989,9.335,10.921
1632355200,10.92,12.106,10.633,11.737
1632441600,11.738,11.793,9.763,10.507
1632528000,10.505,10.691,9.97,10.177
1632614400,10.171,10.736,9.25,10.466
1632700800,10.452,11.149,9.79,9.832
1632787200,9.827,10.062,9.224,9.307
1632873600,9.31,9.91,9.14,9.281
1632960000,9.282,9.759,9.253,9.6
1633046400,9.603,10.5,9.522,10.49
1633132800,10.491,11.474,10.281,10.767
1633219200,10.773,11.239,10.5,10.684
1633305600,10.694,10.73,10.072,10.277
1633392000,10.28,10.65,10.006,10.5
1633478400,10.506,10.519,9.623,10.249
1633564800,10.258,10.439,9.906,10.287
1633651200,10.289,10.472,9.972,10.069
1633737600,10.069,10.412,9.911,10.2
1633824000,10.2,10.33,9.557,9.595
1633910400,9.593,10.044,9.314,9.575
1633996800,9.58,9.586,8.876,9.217
1634083200,9.224,9.43,9.058,9.397
1634169600,9.401,10.02,9.351,9.98
1634256000,9.981,10.342,9.587,9.749
1634342400,9.75,10.114,9.67,9.776
1634428800,9.782,9.945,9.209,9.561
1634515200,9.561,9.677,9.233,9.407
1634601600,9.404,9.536,9.201,9.398
1634688000,9.397,10.054,9.316,9.952
1634774400,9.95,10.126,9.4,9.462
1634860800,9.465,9.868,9.398,9.646
1634947200,9.645,10.169,9.605,9.925
1635033600,9.921,10.037,9.259,9.431
1635120000,9.434,9.872,9.406,9.868
1635206400,9.866,10.98,9.803,10.345
1635292800,10.345,11.175,8.75,9.263
1635379200,9.267,9.934,9.182,9.699
1635465600,9.697,10.683,9.637,10.356
1635552000,10.35,10.432,9.694,9.869
1635638400,9.866,10.204,9.469,10.14
1635724800,10.139,10.815,9.641,10.312
1635811200,10.306,10.652,10.204,10.441
1635897600,10.443,11.8,10.309,11.25
1635984000,11.258,11.275,10.318,10.648
1636070400,10.642,10.695,10.168,10.374
1636156800,10.371,10.451,9.7,10.134
1636243200,10.135,10.701,10.067,10.477
1636329600,10.48,10.555,10.272,10.484
1636416000,10.484,10.959,10.4,10.673
1636502400,10.676,10.97,8.76,9.583
1636588800,9.586,10.2,9.458,9.889
1636675200,9.885,10.129,9.245,9.561
1636761600,9.558,10.052,9.423,9.805
1636848000,9.808,10.632,9.8,10.011
1636934400,10.011,10.176,9.5,9.595
1637020800,9.588,9.594,8.186,8.808
1637107200,8.811,9.021,8.448,8.955
1637193600,8.95,9.1,8.011,8.197
1637280000,8.19,8.834,8.011,8.645
1637366400,8.647,9.05,8.484,8.842
1637452800,8.843,8.86,8.539,8.571
1637539200,8.574,8.596,8.014,8.172
1637625600,8.17,8.293,7.776,8.268
1637712000,8.271,8.333,7.754,7.872
1637798400,7.871,8.005,7.779,7.842
