time,open,high,low,close
1618185600,372.231,418.05,365,397.564
1618272000,397.502,420.918,384.383,399.074
1618358400,398.953,431.1,386.888,428.517
1618444800,428.474,489,422.3,466.076
1618531200,466.076,470.073,418.529,440.784
1618617600,441.318,462.176,418.262,425
1618704000,425.001,428.775,280.727,381.498
1618790400,381.3,398.329,340.546,344.142
1618876800,344.602,371.357,309.05,360.449
1618963200,360.699,384.701,341.447,351.431
1619049600,351.431,415.134,343.062,359.709
1619136000,359.821,372.271,308.12,343.386
1619222400,343.816,344.442,314.137,317.331
1619308800,317.332,353.791,314.753,348.53
1619395200,348.98,409.11,345.43,405.65
1619481600,405.21,453.01,394.06,440.7
1619568000,440.86,486.712,423.01,460.88
1619654400,460.99,463.23,423.77,438.96
1619740800,438.95,462.08,429.07,444.72
1619827200,444.72,512,436.27,504.47
1619913600,504.6,510,470.6,482.41
1620000000,482.41,535,481.04,518.22
1620086400,518.62,519.95,442.14,448.1
1620172800,448.03,485,439.43,480.4
1620259200,480.79,482.31,440,452.93
1620345600,452.94,469.64,432.15,445.13
1620432000,445.33,475.65,440.27,466.9
1620518400,466.86,469.98,440.64,459.51
1620604800,459.44,482.46,400,433.48
1620691200,433.02,459.34,417.4,457.28
1620777600,457.73,598,455.98,513.81
1620864000,513.81,621,450,509.33
1620950400,508.87,634.32,505.61,594.78
1621036800,594.8,611,508.31,517.89
1621123200,517.2,562.72,477.35,527.88
1621209600,527.84,593.89,470,572.26
1621296000,572.45,668,562.04,628.75
1621382400,628.37,649.86,350,414.36
1621468800,413.95,509,351.56,467.22
1621555200,466.85,494.42,310,373.29
1621641600,372.88,382.78,310,334.87
1621728000,334.85,350.68,208.09,293.31
1621814400,293.08,397.67,286.39,387.06
1621900800,387.37,404.93,321.64,370.66
1621987200,370.3,418,357.29,414.57
1622073600,414.54,415.07,364.47,371.9
1622160000,372,376.6,304,319.8
1622246400,320.21,335.81,280.3,298.02
1622332800,297.87,339.3,281.43,324.38
1622419200,324.38,385.41,304.36,382.44
1622505600,382.4,393.56,360.7,373.13
1622592000,372.85,402.3,361.51,384.24
1622678400,384.23,409.38,376.16,398.36
1622764800,398.19,398.86,346.42,373.11
1622851200,373.11,391.7,347.03,356.22
1622937600,356.24,368.46,354.49,365.48
1623024000,365.73,387.76,331.54,334.54
1623110400,334.51,339.21,296.37,329.3
1623196800,329.31,343.89,305.57,338.85
1623283200,338.99,339.99,303.84,310.29
1623369600,310.41,315.2,280.52,285.33
1623456000,285.53,289.37,265.68,278.49
1623542400,278.55,318.18,266.68,316.27
1623628800,316.3,336.49,308.57,318.19
1623715200,318.2,327.48,306.78,311.78
1623801600,311.69,313.98,287.35,290.71
1623888000,290.72,305.49,285.16,293.21
1623974400,293.25,293.77,252.74,265.11
1624060800,265.08,270.1,254.38,254.59
1624147200,254.68,277.24,242.07,272.67
1624233600,272.85,275.75,206,212.64
1624320000,212.69,224,170.1,206.12
1624406400,206.14,229.65,196.9,207.65
1624492800,207.53,218.38,193.08,211.28
1624579200,211.37,214.86,185.12,186.86
1624665600,186.76,193.37,176.32,187.29
1624752000,187.17,203.29,183.06,202.87
1624838400,202.93,233.22,200.62,227.37
1624924800,227.32,253.32,226.04,238.22
1625011200,238.03,252.58,219.71,251.08
1625097600,250.96,253.02,227.22,230.17
1625184000,230.18,234.96,215.62,234.12
1625270400,234.05,267.08,227.75,259.42
1625356800,259.41,289.9,248.03,277
1625443200,277,318.4,260.42,308.22
1625529600,308.1,347.53,308.06,316.49
1625616000,316.49,331.7,310.06,314.83
1625702400,314.76,315.68,275.96,291.36
1625788800,291.34,314.72,276,303
1625875200,303.07,311.87,288.21,294.7
1625961600,294.66,311,286.03,305.09
1626048000,305.1,321.95,291.18,296.73
1626134400,296.73,297.74,267.45,271.23
1626220800,271.23,285.59,251.85,279.29
1626307200,279.34,288.38,265.38,272.3
1626393600,272.28,279.79,252.2,253.13
1626480000,253.14,259.06,245.01,253.14
1626566400,253.14,267.96,250.69,253.68
1626652800,253.88,255.99,232.93,238.51
1626739200,238.45,242.41,212.54,223.03
1626825600,223.39,263.48,216.99,259.45
1626912000,259.45,280.33,256.67,278.66
1626998400,278.54,293,268,290
1627084800,289.99,299.05,280.85,287.67
1627171200,287.89,293.18,271.9,288.07
1627257600,287.89,335.52,285.66,302.43
1627344000,302.53,312.36,283.29,299.94
1627430400,299.98,309,292.02,297.92
1627516800,298.04,315.75,292.41,312
1627603200,312,323.85,300,320.49
1627689600,320.39,333,312.69,331.1
1627776000,331.11,339.59,313.51,316.38
1627862400,316.38,329.02,309.01,320.4
1627948800,320.32,324.04,301.97,308.74
1628035200,308.49,343,300.26,339.02
1628121600,339.01,383,336.87,372.78
1628208000,372.97,379.48,356.95,369.6
1628294400,369.76,400.02,365.1,385.07
1628380800,385.12,389.45,352,360.72
1628467200,360.82,384.86,347.36,374.01
1628553600,374.02,400,367.86,384.14
1628640000,383.99,420,382.6,402.42
1628726400,402.62,417.92,375.93,392.17
1628812800,392.27,428.28,387.87,427.5
1628899200,427.52,428.25,404.15,414.38
1628985600,414.39,416.11,391.24,410.27
1629072000,410.14,446.66,407.87,412.59
1629158400,412.59,448.44,380.52,381.46
1629244800,381.44,397.55,361.27,380.22
1629331200,380.25,405.4,370.49,405.4
1629417600,405.31,420.82,403.22,409.2
1629504000,409.27,415.84,393.25,399.91
1629590400,399.91,408.63,385.75,400.98
1629676800,400.98,415.49,399.13,408.35
1629763200,408.35,414.01,370,377.97
1629849600,377.98,386.12,363.5,384.16
1629936000,384.17,389.3,340.9,350.7
1630022400,350.5,375.4,343.8,372.8
1630108800,372.6,375.9,361.7,367.2
1630195200,367.1,377.5,355.5,364.1
1630281600,363.9,377,345.9,357.6
1630368000,357.9,398.2,350.5,391.7
1630454400,391.7,414.2,381.9,413.1
1630540800,413.2,415,398.8,399.4
1630627200,399.3,408,387.8,395
1630713600,395,406.7,390.6,397.8
1630800000,398,425.7,394.6,416.8
1630886400,416.9,425,395,408.7
1630972800,408.7,409.4,309.1,346.7
1631059200,346.7,353.2,311.8,330.5
1631145600,330.6,350.7,324.3,330.5
1631232000,330.6,340.2,304.3,312.2
1631318400,312.1,340.1,310.7,328.6
1631404800,328.6,348.7,321.6,333.3
1631491200,333.3,337.4,303.1,330.9
1631577600,331,390.7,327.6,384.7
1631664000,384.7,418,376.1,414.5
1631750400,414.5,414.9,370.6,384
1631836800,383.9,390,350.2,353.9
1631923200,353.9,369,346.8,355.1
1632009600,355.3,358,335,340
1632096000,340,341,287.7,291.9
1632182400,291.9,306.9,259.9,271.7
1632268800,271.5,303.7,266,301.9
1632355200,301.8,309.7,294,308.9
1632441600,308.9,311.9,262.1,280.8
1632528000,280.7,284.1,268,274.3
1632614400,274.3,300.6,252,293.3
1632700800,293.4,309.5,272.9,273.4
1632787200,273.2,277.7,259.7,260.9
1632873600,261,277.6,259.1,265.1
1632960000,265.1,281.5,263.7,276.3
1633046400,276.4,304.4,271.9,302.5
1633132800,302.6,323.7,297,313.8
1633219200,313.8,323.5,308.4,310.6
1633305600,310.5,311.3,290.7,300.7
1633392000,300.8,310,296.1,307.5
1633478400,307.6,318,284.4,311.8
1633564800,311.8,313.7,298.7,305.9
1633651200,305.8,324.9,303.2,307
1633737600,307.6,313.2,304,307.1
1633824000,307.4,307.9,286.7,287.9
1633910400,287.8,302,283,290.6
1633996800,290.5,290.6,270.8,284
1634083200,284,302.8,282,297.4
1634169600,297.4,320,293.2,303.7
1634256000,303.6,305.1,292.1,301.5
1634342400,301.5,319.9,299.5,304.7
1634428800,304.9,321.2,291.6,304.4
1634515200,304.5,308.3,289.7,294.2
1634601600,294.1,304.3,292.6,303.4
1634688000,303.6,317.6,296.4,316.6
1634774400,316.6,338,310.4,315
1634860800,314.8,326.9,305.8,310.2
1634947200,310.2,324.3,307.3,324
1635033600,324.1,325.3,299.8,307.8
1635120000,307.7,316.9,306.4,312.8
1635206400,312.8,345.5,312.2,328.8
1635292800,329.2,459,322.8,324.4
1635379200,324.6,349.7,317.1,339.1
1635465600,339.1,347.9,324.7,328.1
1635552000,328.1,328.6,312.4,319
1635638400,318.9,323,300.3,314.2
1635724800,314.3,324.4,301.9,324.1
1635811200,324.2,328.2,317.5,324.8
1635897600,324.9,326.3,311.1,325.2
1635984000,325.2,335.7,313,332.8
1636070400,332.8,347,323.9,326.4
1636156800,326.4,327.3,307.1,318.2
1636243200,318.3,323.8,316.2,319.9
1636329600,319.9,335.4,318.5,332
1636416000,332.2,349.9,326.3,336.5
1636502400,336.5,346.7,295.2,312.6
1636588800,312.4,319.2,307.1,311.9
1636675200,311.8,313.8,295.9,308.6
1636761600,308.5,314.5,302.8,312.6
1636848000,312.6,317.6,309.6,315.1
1636934400,315.3,317.3,299.1,301.7
1637020800,301.7,301.8,263.7,278.2
1637107200,278.1,287.9,267.5,284.5
1637193600,284.4,288.4,255.2,262.5
1637280000,262.7,280.6,257.8,279.1
1637366400,279.3,280.9,267.2,274.1
1637452800,274.1,274.3,264,266.4
1637539200,266.7,268.8,256.2,263.8
1637625600,263.6,277.6,261.3,269.8
1637712000,269.8,272.1,251.1,254.3
1637798400,254.2,258.6,252.2,253.4
