snapped_at,price,market_cap,total_volume
2019-08-15 00:00:00 UTC,0.02055919342623075,0.0,16134.702075042955
2019-08-16 00:00:00 UTC,0.020718646190706,0.0,22354.652789996388
2019-08-17 00:00:00 UTC,0.020679287107738007,0.0,14544.675721604415
2019-08-18 00:00:00 UTC,0.020747978890338484,0.0,9746.973281963934
2019-08-19 00:00:00 UTC,0.020621948348300646,0.0,11956.447804471034
2019-08-20 00:00:00 UTC,0.02085243987201696,0.0,11370.387809351503
2019-08-21 00:00:00 UTC,0.02092896232130586,35661473.896830864,20071.611924394365
2019-08-22 00:00:00 UTC,0.021030355007005164,35784792.60872379,41298.8239859182
2019-08-23 00:00:00 UTC,0.020616234380040475,35661940.356769346,13700.15386504829
2019-08-24 00:00:00 UTC,0.02092385157923059,36389205.74004018,11259.213964819592
2019-08-25 00:00:00 UTC,0.020999611241159184,37221228.26974115,6973.257452763101
2019-08-26 00:00:00 UTC,0.021145776278897955,37546922.48451036,15128.156481686952
2019-08-27 00:00:00 UTC,0.020966492714166063,36254890.736192994,10952.262183584493
2019-08-28 00:00:00 UTC,0.021075655885708887,36512879.48450749,30870.533762808725
2019-08-29 00:00:00 UTC,0.02085899623860571,36159249.90932455,36444.50251258938
2019-08-30 00:00:00 UTC,0.0208703139554551,35291343.18255213,19388.800115994287
2019-08-31 00:00:00 UTC,0.02098986920256831,36198292.58916779,14877.072968218099
2019-09-01 00:00:00 UTC,0.02086329986969119,36196848.68371061,9330.334309339727
2019-09-02 00:00:00 UTC,0.020840783274317404,36687869.89270096,9375.626038783334
2019-09-03 00:00:00 UTC,0.020804192365692312,37036941.36941659,32975.72495230076
2019-09-04 00:00:00 UTC,0.020668423897280522,36697925.14975195,3703.9654632651796
2019-09-05 00:00:00 UTC,0.020853177024871824,37372780.90721623,44646.5364561979
2019-09-06 00:00:00 UTC,0.02095484576921614,37525404.297720596,10418.91870759936
2019-09-07 00:00:00 UTC,0.02096787772077015,37629719.482010275,17029.837345056185
2019-09-08 00:00:00 UTC,0.020838413123900765,37136145.69712723,12789.56956571329
2019-09-09 00:00:00 UTC,0.02095967241740575,37160807.98798341,10240.97131724149
2019-09-10 00:00:00 UTC,0.020998073867030186,37436334.79428313,6136.329876713993
2019-09-11 00:00:00 UTC,0.021057194973883333,37684910.91964014,3613.420504723447
2019-09-12 00:00:00 UTC,0.021196110760083844,38332860.87365557,7924.183557454161
2019-09-13 00:00:00 UTC,0.021035701099315206,38795326.658086255,1844.2619759244724
2019-09-14 00:00:00 UTC,0.02115596926000283,38969775.11458696,3061.864732278255
2019-09-15 00:00:00 UTC,0.021120276613831805,39118830.50862926,9690.388508500895
2019-09-16 00:00:00 UTC,0.021101825607603025,38777914.67074266,477.6192851416921
2019-09-17 00:00:00 UTC,0.021361643931235838,39071564.6691422,0.0
2019-09-18 00:00:00 UTC,0.02062998916016273,35843889.50058931,22777.787529230198
2019-09-19 00:00:00 UTC,0.020877492187460135,36440823.10837332,13699.35358404753
2019-09-20 00:00:00 UTC,0.02092331260846764,36583016.97126756,25327.867717653236
2019-09-21 00:00:00 UTC,0.020912064031483265,36763909.51584145,4209.492073003648
2019-09-22 00:00:00 UTC,0.020889533667309158,36648690.88702061,1560.4975885700464
2019-09-23 00:00:00 UTC,0.020960214418341453,36569291.90294864,7191.83232961332
2019-09-24 00:00:00 UTC,0.02091690161007369,36509430.388078004,7333.111505415669
2019-09-25 00:00:00 UTC,0.020475003685338933,35123998.98261737,68030.49808301797
2019-09-26 00:00:00 UTC,0.020927182316327998,33242717.192041352,13909.56829907358
2019-09-27 00:00:00 UTC,0.02113631715555034,33403710.825324707,46906.02100754964
2019-09-28 00:00:00 UTC,0.0209947949839983,34334246.577781595,7316.870371390124
2019-09-29 00:00:00 UTC,0.02102355436905255,35010251.59536442,9353.154347060741
2019-09-30 00:00:00 UTC,0.02104019165382561,35100051.106975175,9278.6621486009
2019-10-01 00:00:00 UTC,0.021258214469450077,35331943.20134865,8406.368052977487
2019-10-02 00:00:00 UTC,0.02094426808904824,35021790.7288984,4555.5274096680505
2019-10-03 00:00:00 UTC,0.02094426808904824,35021790.7288984,4555.5274096680505
2019-10-04 00:00:00 UTC,0.020990979779807628,34951574.29685324,23618.439960470838
2019-10-05 00:00:00 UTC,0.02099353880205407,35068787.597103685,22780.1508759743
2019-10-06 00:00:00 UTC,0.02113241644351994,35279298.71945725,5042.317967824983
2019-10-07 00:00:00 UTC,0.020997942426679045,35112325.27742479,8009.4492820704745
2019-10-08 00:00:00 UTC,0.021150310362614905,35594299.07577717,22306.980119456177
2019-10-09 00:00:00 UTC,0.021169180652526414,36401100.48114456,5130.685584705806
2019-10-10 00:00:00 UTC,0.021045007716095215,36407036.38526653,31521.97511655109
2019-10-11 00:00:00 UTC,0.02092830880898917,37411304.90027634,3672.4081295361366
2019-10-12 00:00:00 UTC,0.021031589139517002,37598080.35420702,11969.281959930006
2019-10-13 00:00:00 UTC,0.021080614658370554,37645415.09161314,5842.1174039844955
2019-10-14 00:00:00 UTC,0.021105283433044797,37597741.45833792,26716.746963953392
2019-10-15 00:00:00 UTC,0.0209834621743198,37232422.903513506,3672.1972137646785
2019-10-16 00:00:00 UTC,0.021181670210302962,37958017.91216068,8919.942838702771
2019-10-17 00:00:00 UTC,0.021027987305878813,37521095.07837089,10995.935789379275
2019-10-18 00:00:00 UTC,0.0211064905737362,37637265.75570668,4749.264487811173
2019-10-19 00:00:00 UTC,0.020984630237023152,37539596.9144696,8857.494874066046
